identifier,pop_IMD_1,pop_IMD_2,pop_IMD_3,pop_IMD_4,pop_IMD_5,pop_IMD_6,pop_IMD_7,pop_IMD_8,pop_IMD_9,pop_IMD_10,total_estimate_pop
4161af5794,0,0,0,0,2266,0,2889.486352,1446,1807.942307,1697,10106.42866
417afb205c,0,0,0,0,0,2.410863338,1479.951713,0,0,0,1482.362576
4181b8baee,0,0,0,0,2844.100115,0,584.3280386,165.7640565,2449.304874,1950.088921,7993.586006
418d3c90f0,0,0,0,0,0,194.922537,0,0,0,0,194.922537
419604a39b,0,0,0,1650.72464,2704.461412,2668,59.14344345,584.6283822,255.342118,4448.166269,12370.46627
419c2a22b9,0,0,0,0,0,1848,0,0,0,0,1848
41a4cbe698,0,0,0,0,0,0,1417.997492,0,0,0,1417.997492
41a4e1cf86,0,0,0,23.10124019,0,0,0,0,0,0,23.10124019
41b98db80e,0,0,0,0,326.0496554,0,0,0,0,0,326.0496554
41cb42abac,0,0,0,0,19.10519013,0,0,0,0,0,19.10519013
41cfb7181a,0,0,0,0,0,0,0,1787.349352,0,0,1787.349352
41d2a22095,0,0,0,0,248.4123299,0,0,0,3531,0,3779.41233
41d2d4cb10,0,0,0,1391.755658,2124.999433,2496,0,0,0,0,6012.755092
41e814b1ab,0,0,0,0,0,893.0103177,0,0,0,0,893.0103177
41f867fbbb,0,0.612899499,0,24.49455281,0,0,0,0,0,0,25.10745231
420522135d,0,0,0,0,0,602.6344733,1267.244544,703.5928355,0,0,2573.471853
42141b7d71,0,0,0,0,0,0,97.50325413,0,0,0,97.50325413
42196d7558,0,0,0,0,681.6954971,0,10.85417218,0,0,0,692.5496692
422a759625,0,0,0,0,790.925486,0,0,0,322.505561,0,1113.431047
422ed06fe9,0,0,1111.018933,0,0,0,0,0,0.00413056,0,1111.023064
423c3ab201,0,0,0,0,43.99290538,0,0,0,0,0,43.99290538
423eba18ae,0,0,0,0,0,0,0,5.210363009,0,0,5.210363009
423f3bdb7a,0,0,0,0,853.3776927,0,1356.937419,48.26277792,0,0,2258.57789
424f566ab4,0,0,6.526929766,988.7451247,0,3.871675457,0,0,0,0,999.1437299
426fd51dd5,67.89627344,0,0,0,770.3620477,1029.058032,0,0,0,0,1867.316353
4272970fac,0,0,0,0,0,775.2232623,3575.776709,0,0,2842.126152,7193.126124
4277c4d5b8,0,1554.945665,1453,272.6094073,2634.204146,4431,5301.800244,2965,1598,1591,21801.55946
427ec7ac27,0,0,1312,0,0,0,1716,3232,0,0,6260
428aa6b7ba,0,0,0,0,997.7140068,0,0,0,0,0,997.7140068
428c0cdc0b,0,0,0,0,0,0,0,0,0,1220.063964,1220.063964
42975384ea,0,0,0,1485,0,3275.381438,1116,6141,3988,2275,18280.38144
42978dc93e,0,0,0,0,1474,0,0,0,1719.396604,1774,4967.396604
4.30E+19,0,0,0,0,0,364.7161294,0,0,1277.536792,37.23810015,1679.491022
42a0ee749f,0,0,0,0,0,0,0,34.28834342,0,0,34.28834342
42b3d9017f,0,0,0,527.258735,0,0,0,0,0,0,527.258735
42c54a6c8c,0,0,0,0,0,1543.868353,1717.588407,2221.520988,1479.953771,12078.1012,19041.03272
42e59dd237,0,0,218.3910006,0,1854.367903,0,0,0,0,0,2072.758904
42f5052b20,0,0,0,1261.44479,0,0,0,0,0,0,1261.44479
42fc8db1fb,0,0,0.258685606,23.37384656,0.854589181,0,0,0,0,0,24.48712135
430a2e6bcc,0,0,1559,1722,455.1369899,4923,4120.956849,1838,1520.925162,0,16139.019
431710629d,0,0,0,0,368.73271,0,0,0,0,0,368.73271
43224d822f,0,0,0,0,0,0,224.5728856,0,1500.788371,0,1725.361257
43249efbe1,0,0,0,0,0,1264.645677,0,0,0,0,1264.645677
432cecfc6a,0,0,0,14.10628403,0,0,0,0,0,0,14.10628403
433c6507b1,0,0,0,0,0,3.407813633,0,0,0,0,3.407813633
4345aa4670,0,0,0,0,0,0,0,444.3487333,0,0,444.3487333
4347583d3e,0,0,0,0,0,0,0,0,128.1877333,0,128.1877333
43544a5c53,0,0,0,0,0,325.2314562,0,0,453.4778961,0,778.7093523
435b0c814b,0,0,0,0,1146.462848,0,677.5461734,1723.099362,1409,0,4956.108383
43643d3798,0,0,0,0,0,0,0,26.08876605,0,0,26.08876605
4376353259,0,0,0,0,0,68.78592141,0,0,0,0,68.78592141
4377b71396,0,0,0,0,0,0,309.2029365,0,0,0,309.2029365
438a57ac02,37492.64848,23487.40821,14585.40308,14224.31067,4814.678983,7366.172344,7864.923993,8276.875963,7054.858858,0,125167.2806
43a27baca9,0,0,0,0,768.693897,0,0,0,0,0,768.693897
43a44e6f46,0,0,0,0,0,0,0,307.5393613,0,0,307.5393613
43a780bb97,0,0,0,0,0,124.6586716,0,0,0,0,124.6586716
43b3ae956f,0,0,0,0,70.32310491,62.94961901,622.1844548,2354,2021,0,5130.457179
43c654b64c,0,0,0,0,7.800644541,0,0,0,0,0,7.800644541
43da15a61e,0,0,0,0,0,0,2124,0,0,0,2124
43e262f89e,0,0,0,0,0,0,181.4400822,0,0,0,181.4400822
43ff764ff9,0,0,0,0,0,1130.18331,0,0,0,0,1130.18331
4408be14c8,0,0,0,0,0,0,939.0009993,0,0,0,939.0009993
44090afefc,0,0,0,0,0,1301.042631,589.9374619,0,0,0,1890.980093
4451682b16,0,0,0.378195287,0,0,2954.865798,3119.33055,1252.031916,7071.50826,1379,15777.11472
446d40ed3a,0,0,0,0,264.3653507,0,0,0,0,0,264.3653507
4477ff29b8,0,0,0,0,0,0,930.5137023,0,940.1670447,0,1870.680747
4.48E+97,0,0,0,0,0,115.6545909,0,0,0,0,115.6545909
44874818d1,0,0,300.1380509,0,0,0,0,0,0,0,300.1380509
449452398e,0,0,0,0,0,1183.054442,0,0,0,0,1183.054442
44a55d8009,0,0,0,0,79.65549635,0,0,0,0,0,79.65549635
44a7f04cd4,0,0,0,0,0,1126.295554,2738.379405,0,0,0,3864.67496
44af511c44,0,0,0,0,185.3601704,0,0,0,0,0,185.3601704
44c4b869c2,0,0,0,255.1257614,0,0,0,0,0,0,255.1257614
44d1c25f1e,0,0,0,560.7465808,0,0,0,0,0,0,560.7465808
44d369fd71,0,0,1304,2883.849357,1785.612767,6934.630056,4643,0,12702.38958,5481,35734.48176
44dfa735ac,0,0,0,0,0,12.26767597,0,0,0,0,12.26767597
44e2513955,0,0,0,0,0,1812.016152,272.6977401,0,0,0,2084.713892
44e2e1c0cf,0,0,0,0,0,0,0,17.20455061,0,0,17.20455061
44f1743cfe,0,0,0,0,0,0,1449,598.7180777,3304.307088,1963.139666,7315.164832
44f4edc81b,0,0,0,1712,1662,286.1661794,170.7519839,2187.380804,12006.1221,6624.720995,24649.14207
44f73760d4,0,0,0,0,0,0,0,0,0,40.88537642,40.88537642
45047700c0,0,0,17.8963767,0,0,0,0,0,0,0,17.8963767
450d98d122,0,0,0,0,0,1182.754739,0,0,0,0,1182.754739
450ee0e537,0,0,0,0,0,0,0,0.319185281,1859,0,1859.319185
4514ac33db,0,0,0,0,0,205.2675457,0,0,0,0,205.2675457
451b02ac38,0,0,616.4996576,1444,675.1580397,0,0,0,0,0,2735.657697
451febd193,0,0,0,0,524.2095801,0,0,0,0,0,524.2095801
45203a76bc,0,0,0,0,0,0,38.72007417,0,0,0,38.72007417
453092ad13,0,1494.272923,0,0,0,2214.742368,3229.107115,5582.839394,1756,0,14276.9618
453be9315b,0,0,0,0,422.7922537,4002.67611,1949.957309,0,0,0,6375.425672
454d027bd3,0,0,0,0,0,0,302.6697939,0,0,0,302.6697939
455cf0f2cb,0,0,0,0,0,291.5109625,0,2.495070331,0,1053.319324,1347.325357
457d9e1d2c,0,0,0,0,0,0,0,2.595408183,0,0,2.595408183
458a165e66,0,0,0,0,0,0,1377.617435,3.518416826,0,0,1381.135852
458f1b8416,0,0,0,0,0,0,0,0,238.8824537,0,238.8824537
45a08fe09a,0,665.3879278,384.1374614,0,0,0,0,0,0,0,1049.525389
45a16ae582,0,0,0,0,177.2268117,0,0,0,0,0,177.2268117
45a9f15440,0,0,1804,0,0,0,0,0,0,0,1804
45af1163f4,0,0,0,0,158.3532865,0,0,0,0,0,158.3532865
45b1812a2b,0,0,0,0,1624,0,0,0,0,0,1624
45b2ebfd2f,0,0,0,0,0,0,0,1933.001549,0,0,1933.001549
45b3956c3b,0,0,0,3032.733907,0,4712.774079,4674,4876,6129.795355,1132.709429,24558.01277
45bcde3e2c,0,0,0,0,116.8204065,1585.249411,0,0,0,0,1702.069817
45c8add84a,0,0,0,80.776994,0,0,0,0,0,0,80.776994
45cbc5200d,0,0,0,139.1370794,0,0,0,0,0,0,139.1370794
45d145028e,0,0,0,0,117.9711595,0,0,0,0,0,117.9711595
45e017108d,0,0,0,0,0,0,0,3.055440343,0,0,3.055440343
45ebe324b6,0,0,0,0,0,0,425.5629986,0,0,0,425.5629986
45f81acd81,0,0,0,373.6954239,0,0,0,0,0,0,373.6954239
4616b4e998,0,0,0,0,0,784.1158332,9.454614007,0,0,0,793.5704473
463ef72bd0,0,0,0,0,0,0,2380.820672,108.3922552,0,0,2489.212927
4.64E+09,0,0,0,0,0,0,317.2445009,0,0,0,317.2445009
46466937ea,0,0,0,0,310.7860362,0,0,0,0,0,310.7860362
4661289776,0,0,0,151.6919272,0,0,0,0,0,0,151.6919272
467191caeb,0,0,0,0,685.8900272,0,0,2.445261999,0,0,688.3352892
467c69ac26,0,0,0,0,13.03245608,0,0,0,0,0,13.03245608
4688d53b15,0,0,0,0,0,0,0,909.3855508,0,0,909.3855508
468a16d44e,0,0,0,0,0,0,736.1875514,0,46.84542714,0,783.0329785
469c66de8f,0,0,0,0,17.82373262,0,0,0,0,0,17.82373262
469e2ac6cb,0,0,0,0,0,0,0,305.4064532,0,0,305.4064532
46bc924d13,0,0,0,0,0,0,0,438.779754,0,0,438.779754
46c9ddbc50,0,0,0,0,0,0,0,20.4813006,0,0,20.4813006
46d2784016,0,0,0,0,0,244.602042,0,0,0,0,244.602042
46d36aca47,0,0,0,0,0,124.6274848,0,0,0,0,124.6274848
46da580199,0,0,0,0,2396.630198,1388.402591,680.1821318,1951,1797,0,8213.214921
4704092615,0,0,0,0,0,0,0,125.7690662,0,0,125.7690662
471e452f55,0,0,0,0,0,0,0,0,0,1450.016144,1450.016144
471eb2cd30,0,0,0,988.2146662,0,0,0,0,0,0,988.2146662
4734bc4d08,0,0,1476.956674,427.4337879,0,0,0,0,0,0,1904.390462
475260dd4a,0,0,0,0,0,0,98.88294616,0,0,0,98.88294616
475797ad43,0,0,0,0,0,0,0,0,1422,1662,3084
4769c504ea,0,0,0,0,0,211.2141366,0,0,0,0,211.2141366
476a1443ed,0,0,0,0,0,2417.974025,737.9802122,0.613034009,0,0,3156.567272
476b5f77fb,0,0,0,0,0,0,0,677.1788663,0,0,677.1788663
47781ec2ee,0,0,1270.050306,0,0,1163,0,0,0,0,2433.050306
477a6ef7eb,0,0,0,0,613.0305247,0,0,0,0,0,613.0305247
477aedce02,0,0,0,0,0,0,0,239.0647346,0,0,239.0647346
478adc4290,0,0,0,0,0,0,0,170.781845,0,0,170.781845
47aebf7f1e,8024.42414,10119.91939,8285.220154,6643,6518,13653.40608,10320.32065,6152.437388,2022.848265,5391,77130.57606
47b84be4d3,0,0,0,3090.759915,1216.482904,0,0,0,1739,0,6046.242819
47ba504389,0,0,0,0,0,0,0,179.7174785,0,0,179.7174785
47c21bebc8,0,0,0,0,0,0,0,0,0,1083.848561,1083.848561
47cf4ede81,0,0,0,0,0,0,0,2604.315173,0,0,2604.315173
47d3e89d5f,0,0,0,0,0,1085.784278,0,0,0,0,1085.784278
47e92bedcd,0,0,0,0,0.312806985,0,246.2383955,0,0,0,246.5512024
47f569065d,0,0,1091.212346,0,0,0,0,0,0,0,1091.212346
47feac2cfc,0,0,0,0,0,0,36.77047053,0,0,0,36.77047053
4802a345f8,0,0,0,0,66.79626839,0,0,0,0,0,66.79626839
480ff40b6c,0,0,0,0,178.5955416,0,0,0,0,0,178.5955416
48163c9c36,0,0,0,0,0,625.5127941,0,0,0,0,625.5127941
482246e20d,0,0,0,0,2689.433845,0,0,0,0,0,2689.433845
4840a6ac4c,0,0,0,0,0,0,613.8937966,0,492.3120245,0,1106.205821
484cc93d8d,0,0,536.3255354,1769.001243,2426.650917,0,21.77808886,0,83.22002857,0,4836.975813
484d801257,0,0,0,0,0,215.2777276,0,0,0,0,215.2777276
485b04e265,0,0,0,0,1430.831038,0,0,0,0,0,1430.831038
487a63cdb3,0,0,0,0,0,0,3.933688759,0,182.0340373,0,185.9677261
4882b28ebb,2977.64232,0,0,1470.831391,2834,256.8653754,2917.013447,0,0,0,10456.35253
488bfc4b94,0,0,0,483.7155902,0,0,0,0,0,0,483.7155902
488dfe31d5,0,472.7711802,338.8771212,0,0,0,0,0,0,0,811.6483014
489480209d,0,0,0,0,1834,0,0,1776,4089.373742,0,7699.373742
48a5e544fe,0,0,0,803.5626218,0,0,0,0,0,0,803.5626218
48f933d3b0,0,0,0,0,0,1193.333782,0,1747,0,0,2940.333782
4906390c46,0,0,0,75.25443,0,0,0,0,0,0,75.25443
4907c6b8ad,0,0,0,0,0,0,171.7735401,0,0,0,171.7735401
490f03e240,0,0,0,0,871.3134159,3308.682036,0,0,0,0,4179.995452
49193a250c,0,0,0,0,0,320.1453594,0,0,0,0,320.1453594
49244d3f80,0,0,1303,0,26.71715439,1405.510658,1791,2031.620415,1846.07561,1144,9547.923837
4936fc104b,0,0,402.5189298,0,0,0,0,0,0,0,402.5189298
4945c5f87b,0,0,0,0,0,1.0826326,313.6144992,0,0,0,314.6971318
494819e3bc,0,0,0,0,0,16.65383001,0,0,0,0,16.65383001
4953691406,0,0,0,0,0,5.130855338,117.4737967,0,1724.314173,0,1846.918825
49568a9cba,0,0,0,0,43.33937474,0,0,0,0,0,43.33937474
49a21d6cf3,0,0,0,0,0,813.3388079,1777.682255,0,0,0,2591.021063
49a6ae7c89,0,5.26323313,0,0,0,0,0,0,0,0,5.26323313
49af82b360,0,0,0,0,0,0,102.3890432,0,0,0,102.3890432
49b5a422ea,0,0,0,0,0,139.2610496,0,0,0,0,139.2610496
49bb81ca5e,0,0,0,42.84528053,0,0,0,0,0,0,42.84528053
49bd673412,0,0,319.6161304,2.410340889,0,0,0,1310,1522.990049,1352,4507.01652
49e117b96c,0,0,0,0,0,1184.858695,0,0,0,0,1184.858695
49e360aa3d,0,0,0,0,0,0,0,0,32.03870462,0,32.03870462
49e9c8b7d2,0,0,0,0,0,311.0890989,0,0,0,0,311.0890989
49eacb7338,0,0,0,0,0,45.76616784,1138.64236,0,0,0,1184.408527
49ee255360,0,0,0,0,0,194.7491897,0,0,0,0,194.7491897
49f3136f39,0,0,0,872.6345992,0,0,0,0,0,0,872.6345992
49f660ba51,0,0,0,0,0,0,1697,60.43962487,0,0,1757.439625
49fcf5d7ee,0,0,0,0,0,430.2422551,0,0,0,0,430.2422551
49ff57e973,0,0,0,400.7360348,0,0,0,0,0,0,400.7360348
4a027e4097,0,0,0,0,0,232.2175912,463.3489357,0,0,0,695.566527
4a0b7e559b,0,0,0,0,0,0,0,0,4409,0,4409
4a1e3d9d5f,0,0,0,0,0.838708229,2409.020322,4303,2389,6875.25814,7204,23181.11717
4a21209134,0,0,37.51230107,0,0,0,0,0,0,0,37.51230107
4a29a45205,0,0,0,0,5.649044271,1492.177183,0,0,0,0,1497.826228
4a2d23568e,0,0,0,16.6554611,0,0,0,0,0,0,16.6554611
4a37bd5369,0,0,0,2821,5819,1068,2981.908758,4817,7368.534003,12925,37800.44276
4a4f550a2a,0,0,0,0,0,0,0,77.21401849,0,0,77.21401849
4a53488571,0,0,0,0,1175.689189,584.8396359,0,2520.967367,1574,406.9987219,6262.494914
4a54ad0b33,0,0,0,0,0,495.8582752,493.2029378,305.6953356,0,0,1294.756549
4a56eca88d,0,0,0,0,0,302.5580218,0,0,0,0,302.5580218
4a651c5845,0,0,0,0,0,332.2347325,108.6182846,3565.757767,0,0,4006.610784
4a69aab8a6,0,0,0,0,666.2801386,0,8.245180064,0,0,100.7840908,775.3094095
4a78d95f19,0,0,0,0,0,1187.906289,0,0,0,0,1187.906289
4a80aeb1d3,0,0,0,0,0,0,1346,0,0,0,1346
4a9ed087fe,0,0,0,1045.350644,0,3.595461996,0,0,0,0,1048.946106
4aa9359fb6,0,0,0,0,0,181.8712496,0,902.9360892,0,2032.378141,3117.18548
4ab5ad7828,0,0,0,0,6.439235036,0,0,0,0,0,6.439235036
4ab5f8184f,0,0,0,0,0,1845,2611,0,0,0,4456
4ac23321c8,0,0,0,0,0,0,703.5646745,0,0,0,703.5646745
4ac3308c54,39602.22065,18754.09221,4186.540866,10423.52345,8362.822938,10217.59538,36.38700623,13.80495886,0,2132,93728.98747
4afcdd6830,0,0,0,148.8757054,0,0,0,0,0,0,148.8757054
4b07ce58a9,0,0,0,0,0,1485.194872,2122.265724,0,0,0,3607.460597
4b12ea7d20,0,0,1992,1862.249534,1567,0,0,5.634915537,0,0,5426.884449
4b1c03058d,0,0,1236.539159,3608.340206,0,0,0,0,0,0,4844.879365
4b20e81596,0,0,0,0,306.1442578,0,0,0,0,0,306.1442578
4b25aa3690,0,0,0,0,1.485544827,0,0,0,58.46049852,0,59.94604335
4b2cc4010b,0,0,0,0,243.193875,0,0,0,0,0,243.193875
4b37c6d43c,0,0,0,0,0,60.39239907,0,0,0,0,60.39239907
4b3d166af7,0,0,0,451.8979486,0,0,0,0,0,0,451.8979486
4b426a817e,0,0,0,0,0,0,217.4218811,0,0,0,217.4218811
4b4d7825f2,0,1534,0,2452.88289,610.8372522,4348,0,0,0,0,8945.720142
4b513e4ace,0,0,0,138.6868343,0,0,0,0,0,0,138.6868343
4b62e82fc4,0,0,0,0,0,2053,0,0,0,0,2053
4b63d1a75f,0,0,0,0,0,317.1928455,0,0,0,0,317.1928455
4b64a09547,0,0,0,0,0,11.65966222,0,0,0,0,11.65966222
4b72739b9d,1703,1690,3160.226651,1559,4011.810851,3006.020609,2805.157105,7805.696654,6963.290106,1632,34336.20198
4b741ac0d8,0,0,0,0,0,163.4186252,0,0,0,0,163.4186252
4b7b52204e,0,0,0,0,0,0,714.1397803,940.9303806,0,0,1655.070161
4b7d7e1c53,0,0,0,271.73187,0,0,0,0,0,0,271.73187
4b8293eba7,0,0,0,13.12760189,0,0,0,0,0,0,13.12760189
4b9562cf30,0,0,0,0,697.3313642,0,0,0,0,0,697.3313642
4bab5357fc,0,0,0,161.0050665,0,0,0,0,0,0,161.0050665
4bafa3a6eb,0,0,0,0,0,133.1953652,0,0,0,0,133.1953652
4bb86f089e,0,0,27.10630672,0,0,0,0,0,0,0,27.10630672
4bcfbebce4,0,0,0,1411,0,2540.797525,1506.753795,1645,6131.824816,7932.7619,21168.13804
4bed969fe5,0,0,0,1780.707289,20.18243173,3658.002793,0,0,1328,0,6786.892513
4bf1b5d6df,0,0,0,1013.127082,0,0,0,0,0,0,1013.127082
4bf1e376bd,0,0,0,0,0,0,0,698.2432035,0,0,698.2432035
4c017c9f2d,0,0,0,0,0,1523.456059,0,0,0.594686782,0,1524.050746
4c0ae7c0c7,0,0,0,0,0,0,0,33.57183986,0,0,33.57183986
4c1f2ef5cd,0,0,0,32.04917884,0,2034.053291,0,1329.994609,0,0,3396.097079
4c25d5259f,0,0,0,0,2.699163159,0,0,0,0,0,2.699163159
4c2a11055e,0,0,0,0,0,0,559.5625559,0,0,0,559.5625559
4c2fb8f4fd,0,0,1774.27141,2388.851957,0,0,0,0,0,0,4163.123367
4c30a5575d,0,0,0,0,0,0,0,245.2855938,0,0,245.2855938
4c44cad045,0,0,0,11.01211894,0,0,0,0,0,0,11.01211894
4c4b80bea9,0,0,822.6453968,0,0,0,0,0,0,0,822.6453968
4c5634d34e,0,0,0,0,0,0,0,185.140472,0,0,185.140472
4c885ccb94,0,0,0,0,268.3561966,0,0,0,0,0,268.3561966
4c897bd6d8,0,0,0,0,0,656.258963,0,13.48040921,0,0,669.7393723
4c8b6dd5ff,0,0,0,0,5309,4254.768334,2576.22483,1331,3884,1682,19036.99316
4c91b81dc3,0,0,0,0,0,0,580.2305106,0,0,0,580.2305106
4c9821138b,0,0,0,0,1649,0,1619,2376.765956,1688,2881,10213.76596
4ca6822037,0,0,0,0,0,166.8934473,0,0,0,0,166.8934473
4cad022232,103316.3327,76272.65544,78552.82036,67024.28045,55952.4779,41764.11706,52864.55429,51622.00688,58336.03636,74439.44445,660144.7259
4caf9003e9,0,1942.434636,1498.378145,0,1420.595507,1626,1371,0,1642.988443,154.6039728,9656.000704
4cb12c1c1d,0,0,0,0,218.4542936,0,0,0,0,0,218.4542936
4cdc543dcf,0,0,17.72236787,0,0,0,0,0,0,0,17.72236787
4ce5dd8c6a,0,0,0,0,2096,0,5034.046562,2998,6480,4629,21237.04656
4cee9ceb49,0,0,0,550.867077,0,0,0,0,0,0,550.867077
4cef5acf75,0,0,0,0,0,0,669.9105129,0,0,0,669.9105129
4cf3f8d3dd,0,0,0,0,0,286.6371099,0,0,0,0,286.6371099
4cfb1806e7,0,0,0,55.25170647,0,0,0,0,0,0,55.25170647
4cfc49802c,0,0,0,1443,0,1668.80542,1023.891692,0,0,0,4135.697112
4d0fc4ba79,0,0,0,0,0,22.61682336,0,0,0,0,22.61682336
4d1c98d567,0,0,0,0,0,0,0,1621,1684.108727,5336,8641.108727
4d2d886161,0,0,0,0,0,0,828.6580751,0,0,0,828.6580751
4d4df862d7,0,0,0,0,0,0,0,326.0087822,0,0,326.0087822
4d4f7f662c,0,0,0,247.7717599,0,0,0,0,0,0,247.7717599
4d8231a7de,0,0,0,0,0,251.7904162,0,0,0,0,251.7904162
4d897f0ba1,3273,6034.270762,9252.907059,2972,8998.531007,2936,2612.658749,1474,4159,0,41712.36758
4d8cfc5f3f,0,0,0,129.8637239,0,0,44.86157272,0,0,0,174.7252966
4da032bdbc,11142.48122,3349.121973,5926.417443,18108.07703,4531.196394,0,0,1148,0,0,44205.29406
4dbcda029e,0,0,0,0,0,1597,0,92.77108403,7630.074415,10009.98932,19329.83482
4dcd4c5dab,0,0,0,0,0,0,0,0,1451,1337,2788
4dd706a14f,0,0,0,215.2308739,0,0,0,0,0,0,215.2308739
4dda8feb33,0,0,0,0,21.68199515,0,0,0,0,0,21.68199515
4de3d7f9e6,0,0,0,0,0,0,6.430877213,0,59.60421847,0,66.03509569
4e15538bb9,0,0,0,0,0,0,78.67760724,0,0,0,78.67760724
4e1a21b9f9,0,0,0,0,0,0,1008.705638,0,0,0,1008.705638
4e363415fe,2999,1262,2422.801435,0,1413,1340,1055.773287,1569.231102,0,0,12061.80582
4e3cd925a0,0,0,0,0,0,2142.749436,0,0,1303.70464,0,3446.454076
4e53942c85,0,0,0,0,0,13.61758077,0,0,0,0,13.61758077
4e562b7224,0,0,0,0,60.7944043,0,0,0,0,0,60.7944043
4e563934f6,0,0,0,0,0,112.539177,0,0,0,0,112.539177
4e58a36852,0,0,0,0,0,497.7565174,0,0,0,0,497.7565174
4e5c5b2d15,0,0,0,0,0,15.2493189,0,0,0,0,15.2493189
4e76bb97fa,0,0,0,0,0,0,222.2323181,0,994.8793946,0,1217.111713
4e77fcf040,0,0,0,497.8574157,0,0,0,0,0,0,497.8574157
4e79dc2922,0,0,0,3736.840916,1357.018601,3703.821514,0,0,1125,1357,11279.68103
4e80f29c4c,0,0,0,0,1029.243438,0,0,0,0,0,1029.243438
4e838d404e,0,0,0,0,535.6229228,0,0,0,0,0,535.6229228
4e99075603,0,0,0,0,396.3644657,0,0,0,0,0,396.3644657
4e9a74d01b,0,0,0,728.2553383,0,0,0,0,0,0,728.2553383
4e9fd113eb,0,0,0,0,0,0,183.7009768,0,0,0,183.7009768
4ea11f0e0a,0,0,0,0,0,0,0,658.3315114,0,0,658.3315114
4eabcf9a45,0,0,0,0,298.2260675,0,0,0,0,0,298.2260675
4eac4545b9,0,0,0,0,0,1663,2665.40849,310.8817585,2414.568342,430.0552051,7483.913795
4ec645117f,0,0,0,27.68599636,0,0,0,0,0,0,27.68599636
4eca80a952,0,0,0,0,0,0,1928,0,0,0,1928
4edd1c4885,0,0,0,0,0,0,534.1704752,0,3552.413475,4348.18397,8434.76792
4ee034eb9c,0,0,2295.721303,1061.998749,0,781.4417915,4092.507672,1888.049739,215.9698149,0,10335.68907
4ef73737ad,0,0,1153.627642,0,0,0,0,0,0,0,1153.627642
4ef82763a7,0,0,0,0,0,0,736.5109449,310.059009,1.461864566,142.9993438,1191.031162
4f1079ffb9,0,1718,4117,2729,4892.501704,5983,6686.337555,5891.33306,8588,5755.751861,46360.92418
4f177e0bff,0,0,0,0,559.6756292,1070.190314,1318,1603,3570,0,8120.865943
4f2565b7de,0,0,0,334.6683006,795.3179714,0,0,0,0,0,1129.986272
4f256c344e,0,0,0,0,40.57428783,0,0,0,0,0,40.57428783
4f29ceab51,0,0,0,0,45.65319285,0,0,0,0,0,45.65319285
4f3e184ce0,0,0,0,0,302.0134416,0,0,0,0,0,302.0134416
4f3f610909,0,0,0,0,0,250.5990243,0,0,0,0,250.5990243
4f47a1c21a,0,3.01703045,24.53869413,0,0,0,0,0,0,0,27.55572458
4f57846be2,0,0,21.55960203,0,0,0,0,0,0,0,21.55960203
4f57ce3a12,0,0,0,0,1707.102959,0,0,3458.047013,102.3076259,0,5267.457598
4f65217e94,0,0,0,0,11.18064818,0,0,0,0,0,11.18064818
4f7a410656,0,0,0,0,0,177.3347524,0,0,0,0,177.3347524
4f8398bf92,0,0,0,0,0,0,0,0,1220.344504,0,1220.344504
4f8b7abf5f,0,0,0,0,0,0,47.05595178,0,0,0,47.05595178
4fb7336a86,0,0,0,0,0,0,0,437.717011,0,0,437.717011
4fba7a0441,0,0,0,0,0,64.17660959,556.6216683,0,0,0,620.7982779
4fba9cbd5f,0,0,0,0,34.17242437,0,0,0,0,0,34.17242437
4fbd18643d,0,0,0,0,0,396.7141848,0,190.1722734,0,0,586.8864581
4fc3fdb9d5,0,0,401.5885984,1690,0,0,2.58936429,1763,2042.6444,0,5899.822363
4fcb503c57,0,0,0,0,0,0,7.627085629,0,0,0,7.627085629
4fd0d15b68,0,0,0,0,0,1.244920993,0,0,0,0,1.244920993
4fdc41390a,0,0,0,0,1047.377795,0,0,0,0,0,1047.377795
4fed96d45f,0,0,0,0,161.8807817,0,0,0,0,0,161.8807817
5.00E+16,0,0,0,0,229.286371,0,0,0,0,0,229.286371
500a726ef5,12.27644586,0,1445,0,3398.634851,3111.757906,6885.755042,540.2848328,962.9734444,21699.17257,38055.85509
5016d834ae,5578,17709,10027,5015,7713.732284,3146.883222,7649.526429,9135.294348,14685.30913,12261,92920.74541
501c02c401,0,5437,37513.41184,54294.30482,47333.58209,53475.57048,38173.03733,36337.16477,47130,49077.80811,368771.8794
5020c8c422,0,0,0,0,0,0,0,0,107.3886409,0,107.3886409
5023ca4c90,0,0,0,0,142.9320879,0,0,0,0,0,142.9320879
50280a0d69,0,0,0,0,15.20065434,0,0,0,0,0,15.20065434
503859c8c2,0,0,0,0,0,0,196.8635246,0,0,0,196.8635246
503862b6c9,0,0,0,0,2758.768448,3264.398621,3242.715285,0,0,0,9265.882354
503acef0bb,0,0,0,0,23.11638469,0,0,0,0,0,23.11638469
503cf0b884,0,0,0,1298,0,1219.869315,0,0,0,0,2517.869315
5042ba35b0,0,0,50.50134622,0,0,0,0,0,0,0,50.50134622
50508d1eba,0,0,0,0,0,80.33684459,0,310.4028243,0,0,390.7396689
5053301ca6,0,0,0,0,0,734.3081314,0,0,0,0,734.3081314
506c173f29,0,0,0,0,1639,0,0,0,0,3273,4912
50737324c2,0,0,0,0,0,0.258371918,0,0,0,0,0.258371918
507bf2b2c7,0,0,0,0,0,124.5300227,0,1687.441583,5935.258674,0,7747.23028
