LSOA11CD,total_area,area_covered
E01000216,196417.86539171066,196417.86539171066
E01000217,213138.05690402124,213138.0569040212
E01000218,150791.10732590084,150791.10732590087
E01000219,191790.22410613953,177720.01680936228
E01000220,151378.34227498664,151378.34227498664
E01000221,421584.479893452,354404.45958230883
E01000222,413388.3445034048,215413.59556144726
E01000223,546809.6325760569,344774.13191911136
E01000224,161815.5070895209,160413.80868393852
E01000225,309067.3785835289,250717.68592118152
E01000226,176526.29735775525,160768.64115308132
E01000227,255379.77909835102,229444.28792014913
E01000228,2899885.023231264,350158.47527713253
E01000229,280720.4973874716,210723.95583866636
E01000230,271467.30388614617,266954.6586078169
E01000231,362490.66039716033,279041.50432443246
E01000232,297330.2466623214,280318.5072380237
E01000233,261712.82779758802,255196.24716873263
E01000234,275249.14351038315,255381.94396954332
E01000235,352607.8097575756,211153.51685978365
E01000236,227888.83204280472,190236.9464088136
E01000237,330649.3208180374,327178.0608180366
E01000238,218008.43432342587,187584.70160905388
E01000239,432463.03248583345,311039.6405630324
E01000240,439708.46592544374,257809.90041196716
E01000241,334262.39838632825,263340.45714722795
E01000242,277729.09142009116,273863.19064491347
E01000243,184867.84950664395,184867.84950664398
E01000244,221234.9160414825,205549.2914716623
E01000245,180109.06719540415,180109.06719540412
E01000246,1080326.8046867657,405278.8407208372
E01000247,268695.11303219857,236850.95871289013
E01000248,275197.1268653033,275197.1268653034
E01000249,813351.0894708221,404384.3297492174
E01000250,585108.8057630652,401187.30522396526
E01000251,226093.19095514427,219207.29729717434
E01000252,227345.31033257273,216330.73814839576
E01000253,3319350.1831733976,796517.2971703187
E01000254,1522331.2785894105,565971.96117232
E01000255,1077766.6749875955,380215.36525774054
E01000256,555016.2458175577,367724.5761734812
E01000257,673668.8529668533,243017.93100493556
E01000258,792917.6434303026,354481.10789179744
E01000259,1297336.8257521205,341687.00920319656
E01000260,820366.9070435396,349283.4718834738
E01000261,1194912.134868573,499192.640419859
E01000262,2212913.8294129237,475026.92445245007
E01000263,393656.1470525492,393535.6164356296
E01000264,383398.9261952999,331048.6954046237
E01000265,209881.6046902807,200221.50424417655
E01000266,634279.5445784653,345193.93134818546
E01000267,276648.3349571009,259854.82643656657
E01000268,252698.53025904234,242848.03874781288
E01000269,273059.4651255683,243012.83085995645
E01000270,250763.17165873916,237374.48776062264
E01000271,350618.3880178971,346669.2220766417
E01000272,474549.3432533974,432654.5769767363
E01000273,326665.91849021334,292573.51981076
E01000274,266295.6477148193,257816.8273333009
E01000275,331589.81744318677,295940.27074785205
E01000276,512319.09346884204,340735.00959016144
E01000277,184375.2871552625,184375.28715526254
E01000278,274189.6206193969,242485.60855437303
E01000279,5028050.821759947,981138.9252691409
E01000280,1015110.9945688447,427063.6400997505
E01000281,267436.0763461823,267435.89958524174
E01000282,526482.688534214,325331.9526064335
E01000283,332408.8227521537,329676.8428719697
E01000284,279172.9076808207,245091.64858150066
E01000285,205457.15999474737,205400.91548856144
E01000286,267621.3506048665,267621.3506048665
E01000287,277239.7585368193,242326.6013594407
E01000288,337006.52642289764,210416.9554710419
E01000289,285772.0316676949,183026.53585299762
E01000290,2044525.6851635233,648704.9025937779
E01000291,243929.36550496012,184231.4274686344
E01000292,286986.48817756743,286986.4881775674
E01000293,274405.5240542527,271823.64257787797
E01000294,326537.24772008095,326537.2477200807
E01000295,203680.8795988258,182711.88443981088
E01000296,222969.60499772886,190061.1808929062
E01000297,231611.9980224414,172587.4512821069
E01000298,269783.4019527027,197527.4950227068
E01000299,165940.5307466307,165940.32251441042
E01000300,170020.126023193,170020.1034942675
E01000301,285487.3741666922,269784.3178138672
E01000302,217778.76433206277,217778.76433206277
E01000303,215276.65628067357,190241.0103917861
E01000304,176950.0114527858,142461.7981457043
E01000305,689591.23995293,196367.6667834113
E01000306,145058.6655357757,109817.19827479018
E01000307,498667.78655836516,375308.2057232303
E01000308,527413.9570860164,123294.99716311072
E01000309,288208.5400470621,257650.57048383413
E01000310,310461.1294747646,253436.09303423666
E01000311,338917.2082000611,232098.14421165182
E01000312,147033.34125156607,132644.41621457893
E01000313,217054.4050913302,171484.63111893696
E01000314,246370.2595353831,246370.25953538317
E01000315,506159.48096210987,292542.2314367671
E01000316,405527.86361289583,357509.1259752368
E01000317,170656.43838517275,170656.43838517272
E01000318,272735.5361913729,244593.49115583373
E01000319,157325.50708199793,157325.5070819979
E01000320,236387.04099042542,230439.9409949019
E01000321,176825.1222460832,176443.41559954124
E01000322,202050.3522708623,199928.66890066036
E01000323,213052.77882127446,197353.81940901154
E01000324,272722.40501926973,243763.61122019676
E01000325,391515.37481802015,0.0
E01000326,271824.6124701276,0.0
E01000327,386526.7639832768,0.0
E01000328,552270.19746666,0.0
E01000329,481107.88001005433,0.0
E01000330,255896.72661131338,0.0
E01000331,533420.2879668422,0.0
E01000332,278929.33132487925,0.0
E01000333,288873.8515668006,0.0
E01000334,268841.50173898606,0.0
E01000335,1387497.3646067006,0.0
E01000336,179162.17170268347,12391.409058666544
E01000337,275046.4771931346,17255.717320911783
E01000338,173054.13175501407,0.0
E01000339,256978.0153589239,1255.2535985277323
E01000340,230010.753883924,9596.681821551076
E01000341,238199.6308043264,5.474753133513685
E01000342,222155.19532689583,38148.804847582964
E01000343,307494.9313290847,0.0
E01000344,225618.99474627987,2177.3564410334866
E01000345,210001.6276010583,0.0
E01000346,351189.34402464767,0.0
E01000347,195594.28389341978,0.0
E01000348,294679.3478627217,0.0
E01000349,329915.55795320217,0.0
E01000350,266417.9715833661,0.0
E01000351,311018.1943318698,0.0
E01000352,345583.6619513949,0.0
E01000353,334976.54854722414,0.0
E01000354,205112.76561202615,0.0
E01000355,421080.39737767645,0.0
E01000356,312510.0037081359,0.0
E01000357,198130.61046542888,0.0
E01000358,294249.2110713797,0.0
E01000359,205900.97819371146,0.0
E01000360,444053.6602771962,0.0
E01000361,283422.6191126548,0.0
E01000362,397369.97552313574,0.0
E01000363,420603.80195472593,0.0
E01000364,430526.89802989457,0.0
E01000365,341303.563070099,0.0
E01000366,235019.21051671213,0.0
E01000367,260252.25563824078,0.0
E01000368,241797.74419303212,0.0
E01000369,267063.34842803207,0.0
E01000370,326678.6124364576,0.0
E01000371,227935.33358142956,0.0
E01000372,227372.3423670915,0.0
E01000373,89611.57125447699,0.0
E01000374,742144.0443856507,0.0
E01000375,425299.0469882553,0.0
E01000376,548402.6325247746,0.0
E01000377,430612.2516377024,0.0
E01000378,1257369.9907199992,0.0
E01000379,330166.40093125595,0.0
E01000380,220288.7832476433,0.0
E01000381,2057298.3873494219,0.0
E01000382,581681.0388577104,0.0
E01000383,2796070.197438425,0.0
E01000384,303183.942465869,0.0
E01000385,589230.5957130581,0.0
E01000386,551301.5124210659,0.0
E01000387,308809.54179573647,0.0
E01000388,530566.4565359938,0.0
E01000389,444847.52590844035,0.0
E01000390,538823.6490472973,0.0
E01000391,468081.35911772645,0.0
E01000392,220710.71292880905,0.0
E01000393,278653.752709957,0.0
E01000394,236318.84777406338,0.0
E01000395,317224.6991939536,243.5466575022483
E01000396,215463.28770649698,0.0
E01000398,232784.76375264875,165299.1974862815
E01000399,294402.694723863,4831.842812597987
E01000400,281922.91850148013,14744.758621329824
E01000401,268481.63421951747,0.0
E01000402,315042.01207140833,0.0
E01000403,625869.1484678148,0.0
E01000404,169285.6454379191,0.0
E01000405,395022.88681345567,0.0
E01000406,423485.1587730002,0.0
E01000407,436310.94764764316,0.0
E01000408,1084265.0226787229,0.0
E01000409,225465.0516533955,0.0
E01000410,278214.93567635183,0.0
E01000411,189476.6788359762,0.0
E01000412,244052.6159743175,328.5894235778943
E01000413,203207.6909178462,0.0
E01000414,292437.4894953228,0.0
E01000415,227956.17383332018,0.0
E01000416,176421.6930069239,160048.44705814996
E01000417,737210.1670336598,150928.8479315736
E01000418,518745.12098593777,197723.21220313167
E01000419,267749.2389402918,0.0
E01000420,273378.3366620602,0.0
E01000421,285767.92282022734,0.0
E01000422,105347.19947240311,78540.62911507218
E01000423,289522.5628024354,34541.39744966014
E01000424,387900.89520813,0.0
E01000425,358786.61540758685,0.0
E01000426,258181.08714992445,0.0
E01000427,408459.76230368443,0.0
E01000428,884083.7878932917,0.0
E01000429,311672.37074542075,0.0
E01000430,1507477.113220607,0.0
E01000431,147132.0428287919,0.0
E01000432,457244.24885111,0.0
E01000433,312499.67208785145,0.0
E01000434,1555231.854746074,0.0
E01000435,173894.32929015986,0.0
E01000436,277134.1863946166,0.0
E01000437,265257.2151093003,0.0
E01000438,186159.668195464,0.0
E01000439,248467.0313715439,0.0
E01000440,241577.04543040998,0.0
E01000441,238407.47018883305,0.0
E01000442,310051.01262942696,0.0
E01000443,272589.6746396441,0.0
E01000444,1382019.1479815342,0.0
E01000445,591488.8678176736,0.0
E01000446,275657.9337889159,0.0
E01000447,988301.7899175588,0.0
E01000448,462404.657696984,0.0
E01000449,454555.0747305451,0.0
E01000450,228603.92651877488,23384.104792749353
E01000451,208245.00056990643,76863.56413813
E01000452,161313.36647763467,0.0
E01000453,209234.81658454842,3112.944299424914
E01000454,204184.94586119425,49496.175150719166
E01000455,262221.58553251624,0.0
E01000456,168957.26258255367,0.0
E01000457,299730.03358966147,0.0
E01000458,334410.33618767967,0.0
E01000459,316492.0069993696,0.0
E01000460,508745.329428528,0.0
E01000461,548359.9157220493,0.0
E01000462,462726.13612077775,0.0
E01000463,235302.3343279039,0.0
E01000464,145825.8834712806,102055.96780297348
E01000465,261393.57039847848,183962.68716494174
E01000466,2367033.075222306,871392.9231458763
E01000467,174754.6538535973,130361.94254896056
E01000468,290596.9202959898,212199.54516777405
E01000469,379979.092304418,151942.8461274277
E01000470,357088.5900465882,114247.86659807313
E01000471,139481.88017899077,128536.31677266565
E01000472,430168.06690353504,324149.05702030775
E01000473,173463.56530127153,170798.32173788705
E01000474,195856.43430808073,146949.28666130806
E01000475,312777.6212699294,239929.1852493607
E01000476,227808.1180353925,192422.51658676006
E01000477,379430.87836801517,322043.95006083924
E01000478,191348.273456935,167647.71923186557
E01000479,310205.04946359695,309032.0585660521
E01000480,296290.93862435175,284174.4147105562
E01000481,258412.15466470068,212562.39452158927
E01000482,340643.19000695273,268599.10241345596
E01000483,227164.86547795444,163569.38954459893
E01000484,304818.86432867654,201962.16319929264
E01000485,175957.96487096604,175957.964870966
E01000486,747686.1546039825,255686.56059890785
E01000487,306887.79192399734,257532.79776373264
E01000488,159269.50593601356,159234.5116075543
E01000489,319590.14687138505,262069.8852204003
E01000490,132624.03100387694,122737.35239736053
E01000491,366174.95932303293,351005.85253221355
E01000492,161550.97936088967,160444.6599208556
E01000493,183449.33395541922,179877.49662872506
E01000494,220729.43540250414,207615.6278191585
E01000495,174985.0306705696,158855.03119811116
E01000497,304983.0666884925,290234.58080457826
E01000498,287196.44983323547,156645.38328976295
E01000499,524425.8610094881,430021.79223212716
E01000501,157806.55025995316,145211.04401089507
E01000502,373054.8782615793,222696.02261472357
E01000503,403583.80528351845,228758.28544083016
E01000504,147771.7783524384,139801.6287916938
E01000505,156553.7890197323,155079.94180764456
E01000506,297254.20456426503,230895.22605331542
E01000507,238128.0642077903,149940.09895488396
E01000508,230335.11175793488,201074.89325200205
E01000509,128980.78926783525,128980.78926783527
E01000510,178476.22223886175,171586.5004508812
E01000511,164686.638441056,160844.6189420449
E01000512,153740.5973694275,145568.25101493896
E01000513,168348.1678475603,168121.9874212937
E01000514,157970.8231305894,155687.08343553296
E01000515,379989.7817613317,202759.61232005397
E01000516,247750.12059446887,247733.6902782175
E01000517,229520.91939079567,202581.58937966122
E01000518,506169.7501693952,261007.34922967997
E01000519,730049.5648178677,247987.90596919277
E01000520,242499.08349507282,203986.17102970651
E01000521,143876.495511651,140908.0084813878
E01000522,145271.76600493482,119652.60692787281
E01000523,137469.75597113665,137469.75597113665
E01000524,155141.4214965788,154006.62649657895
E01000525,159800.36346274643,128613.4448454332
E01000526,139557.37133317706,123103.08483433239
E01000527,127726.67959821846,127699.78748351395
E01000528,108052.51279832932,108052.51279832934
E01000530,177369.64150599492,172029.6785836823
E01000531,106806.39400351232,90708.77759972106
E01000532,103405.67989244779,88990.30492125431
E01000533,184773.27237799918,170063.17932897466
E01000534,153520.98663622775,153506.17283028088
E01000535,189870.9191228928,174174.9915563737
E01000536,336441.4673108564,311709.7889859021
E01000538,396649.6689478446,317257.9475747511
E01000539,281442.5136014032,276416.7250657028
E01000540,378542.600543345,299242.6480403694
E01000541,240551.18456482553,203115.6027393918
E01000543,194564.45968969798,183214.9935192799
E01000544,72667.68264109975,72667.68264109975
E01000545,115605.30871762408,109772.24620194818
E01000546,94938.45753175697,92593.33663119299
E01000547,76533.14577129965,76533.14577129962
E01000548,107831.57490984081,107831.57490984084
E01000549,110672.42344077886,104862.07218419347
E01000550,142976.19791684079,141804.54791492783
E01000551,136248.41129286264,123164.65842473735
E01000552,88221.5747517849,88221.57475178491
E01000553,143429.56448109075,143429.56448109075
E01000554,213373.97612539108,151078.30444963
E01000555,205393.3824029138,202478.05062986346
E01000556,96614.65109068748,96614.65109068748
E01000557,117623.73486874542,117623.73486874542
E01000558,174375.0291709283,174375.0291709283
E01000559,112490.0016524046,110911.7862185308
E01000560,209907.51537902906,195489.0018189172
E01000561,114741.66349097638,107174.11537783331
E01000562,309938.7625975089,294096.7284416271
E01000563,380541.76259980525,289367.5311281618
E01000564,208130.53351296342,181027.76809445504
E01000565,188477.77795297158,188446.80953534605
E01000566,209265.36300262992,188531.2651003316
E01000567,202304.45905127772,192362.4086034141
E01000568,802478.1771690273,438346.9561696028
E01000569,372638.369749303,233197.37235391384
E01000570,131848.39793558425,128211.76472912534
E01000571,352203.5099903991,256206.4784631098
E01000572,216649.31891690253,187875.14374302802
E01000573,234163.02263742508,215884.09590895963
E01000574,219285.2595045326,208348.13167982682
E01000575,273475.1744856683,244313.48303734456
E01000576,292260.99908741895,211764.596875879
E01000577,343711.4623307224,323328.6250092866
E01000578,334480.5290688174,302026.846208375
E01000579,112841.67560407461,96524.93321538356
E01000580,446361.813311579,224246.83940760337
E01000581,164840.52858929583,158008.466315582
E01000582,193681.24802040565,179403.329631205
E01000583,199826.66063047122,160920.22931447945
E01000584,123571.53316537065,118594.71365750431
E01000585,99264.35751216058,93587.67636626904
E01000586,153332.9252335255,136108.20921483607
E01000587,195989.91969900194,188778.61398821048
E01000588,346975.2069887576,346968.39114796947
E01000589,291313.24735591956,245029.90888058598
E01000590,269763.0249222372,247343.67721766027
E01000591,319866.25969359424,221704.43598181524
E01000592,199810.99237919552,199800.48487442397
E01000593,179509.98929282557,179509.9892928256
E01000594,241389.35051761192,217355.0591875986
E01000595,189419.2720715539,172224.28711579897
E01000596,197036.7485975378,182859.89254176652
E01000599,87390.94293003503,87390.94293003502
E01000600,2028218.6797355402,1425442.0718004692
E01000601,699772.0770252655,351737.35580165725
E01000602,131420.57789833302,93666.29570771416
E01000603,120453.66645256273,95174.15883136142
E01000604,166451.5140385659,113505.54251530321
E01000605,175148.9703042469,142171.59946363064
E01000606,233597.8598253768,122146.51387061737
E01000607,199582.91373046473,193413.15705323732
E01000608,563820.7115421555,333236.3026010297
E01000609,249596.99795847852,170575.88366879907
E01000610,286533.7726585806,226198.5481643538
E01000611,120841.85756114552,106744.00854712038
E01000612,259472.0205294311,226604.97256010782
E01000613,218861.93676687815,143457.64667285042
E01000615,668775.5491317748,535338.2654556405
E01000616,170380.7559835413,170200.71283073587
E01000617,274942.0601132553,209145.6521832371
E01000618,179954.86268080815,165813.64392076284
E01000619,210281.45844992713,176338.23926089864
E01000620,440290.7531942937,161836.19646631944
E01000621,215699.05738115546,164388.80602511167
E01000622,628008.8233865764,225892.4475597375
E01000623,192095.1139011063,191890.49605531726
E01000624,263807.8530562718,236266.080366745
E01000625,269198.10987705295,265906.9711826086
E01000626,203107.3843344886,123353.82837725723
E01000627,225324.08532754902,225237.26661849543
E01000628,350244.117901678,172639.7749556405
E01000629,179106.7429538484,178016.74337547366
E01000630,286015.92405788274,192432.8911299503
E01000631,252472.62584097974,215356.70822878138
E01000632,285573.70576442865,202794.11866472318
E01000633,166555.67338595522,166355.4809623782
E01000634,168447.0050749482,138902.90643976475
E01000635,230999.0379491036,206525.57302646272
E01000636,213867.94850075804,173794.73013127077
E01000637,71043.39647307046,71029.27666224158
E01000638,289379.41506929905,110689.96776431262
E01000639,96810.48898123001,86329.96050025246
E01000640,126709.00702581175,126709.00702581175
E01000641,108698.47510228802,96705.37088877865
E01000642,158713.16659227168,151255.6761503398
E01000643,575452.7836291674,334479.9760146034
E01000644,120407.10344602009,120351.65993043852
E01000645,778744.1253422544,0.0
E01000646,350495.56428014726,0.0
E01000647,253537.77819119912,0.0
E01000648,380753.8048792787,0.0
E01000649,848758.142590882,0.0
E01000650,883776.0042836631,0.0
E01000651,286499.6384134132,0.0
E01000652,586411.4814259752,0.0
E01000653,500524.8791624098,0.0
E01000654,1053810.0346797444,0.0
E01000655,376323.9952028453,0.0
E01000656,3408632.2763548936,0.0
E01000657,308820.729587438,0.0
E01000658,2166494.88792663,0.0
E01000659,511022.5925390273,0.0
E01000661,936269.5113087046,0.0
E01000662,519849.0964264845,0.0
E01000663,313646.7974895062,0.0
E01000664,802669.8545149316,0.0
E01000665,837958.5747000917,0.0
E01000666,2976009.941047746,0.0
E01000667,1060518.4183567704,0.0
E01000668,699817.9050096753,0.0
E01000669,172100.26483519358,0.0
E01000670,484563.43702373817,0.0
E01000671,346561.4316825025,0.0
E01000672,329392.13979351654,115689.71102927232
E01000673,473100.3640744949,0.0
E01000674,199967.48200702222,0.0
E01000675,571792.6399720184,0.0
E01000676,331158.64936455694,0.0
E01000677,384069.4748761707,0.0
E01000678,296866.8064822564,0.0
E01000679,293063.5098232229,0.0
E01000680,8253849.371526135,0.0
E01000681,314458.5028247602,0.0
E01000682,285996.93510685425,0.0
E01000683,255914.2711105841,0.0
E01000684,409232.10129723576,0.0
E01000685,1104397.095928835,0.0
E01000686,443815.05860864685,0.0
E01000687,574407.1074323907,0.0
E01000688,923801.2753261321,0.0
E01000689,1386940.218088743,2969.28075105693
E01000690,332549.7687853355,664.1704716265889
E01000691,243397.2673368396,2451.8721152340777
E01000692,352497.901645915,0.0
E01000693,2665942.137612771,0.0
E01000694,1018313.9206623866,0.0
E01000695,760152.4812397442,0.0
E01000696,2042312.551158872,0.0
E01000697,512997.00807944,0.0
E01000698,1131858.5007316954,0.0
E01000699,136626.72950873873,136626.72950873873
E01000700,200723.38697866237,0.0
E01000701,132307.69296491487,119891.77020844592
E01000702,139094.7067778828,98586.66821009704
E01000703,236314.8944367648,0.0
E01000704,330224.7666246524,126279.14712585007
E01000705,151179.29387294248,126677.42114258649
E01000706,297873.96381233993,0.0
E01000707,155908.5649620189,0.0
E01000708,236637.7061823638,0.0
E01000709,250248.30246210578,0.0
E01000710,545690.1538567363,0.0
E01000711,279135.0789222113,0.0
E01000712,359095.71349374397,0.0
E01000713,418134.0522172663,0.0
E01000714,326692.33659237484,0.0
E01000715,303858.17182866595,0.0
E01000716,401545.01640759665,0.0
E01000717,309567.7932011769,0.0
E01000718,334598.98916886706,11923.03028945381
E01000719,347938.2793414554,0.0
E01000720,7520965.185899347,0.0
E01000721,270727.5944249886,0.0
E01000722,580303.097612914,0.0
E01000723,417493.91266234784,0.0
E01000724,412408.27674384846,0.0
E01000725,338983.83542186534,0.0
E01000726,280111.22097190423,0.0
E01000727,387610.44568954775,0.0
E01000728,2730373.58147159,0.0
E01000729,261428.25651254074,0.0
E01000730,368775.1688259265,0.0
E01000731,232538.59448413958,0.0
E01000732,353879.981524087,0.0
E01000733,371866.3075273772,0.0
E01000734,321050.44351656816,0.0
E01000735,512303.20951983304,0.0
E01000736,398522.0260630352,0.0
E01000737,364375.5339360901,0.0
E01000738,514926.7897400345,0.0
E01000739,228776.92206687207,0.0
E01000740,711362.8221202327,170976.9569596758
E01000741,134816.99990167917,126117.12881932566
E01000742,265599.4498436141,146889.11985451827
E01000743,311842.9785163333,218363.4020489767
E01000744,211104.9901899469,120368.50589554779
E01000745,473012.389933049,257785.66651954077
E01000746,178694.80438481842,178025.42596716998
E01000747,9938999.902541207,0.0
E01000748,9882274.791967718,0.0
E01000749,9213142.508568158,0.0
E01000750,313865.4320601016,0.0
E01000751,1840006.6081250529,0.0
E01000752,1384706.066825136,0.0
E01000753,864784.0712980767,0.0
E01000754,384788.95098331926,0.0
E01000755,344583.23736405215,0.0
E01000756,1009398.1143457501,0.0
E01000757,539168.9459184761,0.0
E01000758,304503.2978242641,0.0
E01000759,4591222.937057157,0.0
E01000760,505832.5787106146,0.0
E01000761,586697.9378447419,0.0
E01000762,323246.5430221019,0.0
E01000763,848971.7548666137,0.0
E01000764,497931.01866211504,0.0
E01000765,2309022.0770660047,0.0
E01000766,370665.97942829935,0.0
E01000767,313542.8992106646,0.0
E01000768,475277.5188381747,0.0
E01000769,1198403.1287146714,0.0
E01000770,687307.7312874348,0.0
E01000771,371456.66225839604,0.0
E01000772,330637.9358109386,0.0
E01000773,307808.00657632266,0.0
E01000774,377151.47473626636,0.0
E01000775,1107167.378109733,0.0
E01000777,246027.8726518017,0.0
E01000778,205092.71972556564,0.0
E01000779,1159143.2640154671,18457.37880373686
E01000780,208942.29963993715,0.0
E01000781,172643.03871742892,0.0
E01000782,282593.8901221129,10914.66023930737
E01000783,188822.3968956406,0.0
E01000784,226129.0593364353,0.0
E01000785,210346.75148909606,0.0
E01000786,945689.6061779977,0.0
E01000787,346288.630924151,0.0
E01000788,374962.514865519,0.0
E01000789,141933.27998015395,0.0
E01000790,515837.78153308004,0.0
E01000791,401898.6187487681,0.0
E01000792,314687.27920770907,0.0
E01000793,470286.39372571214,0.0
E01000794,459461.4180447821,0.0
E01000795,288188.1304176988,0.0
E01000796,99940.66845212628,99940.6684521263
E01000797,657183.2442129868,239495.04724474024
E01000798,133090.01665402044,133090.01665402047
E01000799,217273.86325440172,217273.86325440172
E01000800,231392.23072892948,227600.92615602567
E01000801,187785.3911370955,187785.39113709552
E01000802,187026.8899674661,154254.0560211988
E01000803,257540.1394349604,229674.60246340028
E01000804,667337.1996397922,577171.7824498905
E01000805,156331.14283771135,156331.14283771135
E01000806,164000.4968206965,163699.64333820276
E01000807,812439.7748486982,0.0
E01000808,335832.891645926,0.0
E01000809,548907.632352963,0.0
E01000810,372780.6996062481,0.0
E01000811,295521.2314034934,0.0
E01000812,382811.28028455324,0.0
E01000813,610509.7494998745,0.0
E01000814,477873.8012868822,0.0
E01000815,496850.44443765946,0.0
E01000816,297853.7168328223,50019.35666695012
E01000818,1292322.7714071304,0.0
E01000819,398635.1303590921,34227.3170211206
E01000820,587469.2903482735,0.0
E01000822,218521.26934221789,0.0
E01000823,242741.55765638527,0.0
E01000824,168714.33790437647,0.0
E01000825,174500.00164530953,0.0
E01000826,513343.1084983992,0.0
E01000827,375291.7747411679,0.0
E01000828,345853.1685895401,0.0
E01000829,221577.5863498412,0.0
E01000830,591335.5179356348,0.0
E01000831,406736.57478224864,0.0
E01000832,865811.5807681853,0.0
E01000833,360800.69701025187,0.0
E01000834,211261.6082513039,0.0
E01000835,334795.4840888702,0.0
E01000836,211502.79540625095,0.0
E01000837,483874.1959371883,0.0
E01000838,545050.6077411451,0.0
E01000839,268374.3972983987,0.0
E01000840,800652.9436110392,0.0
E01000841,337537.0109346343,0.0
E01000842,103357.63372184077,103357.63372184077
E01000843,84387.58802624121,82845.75073594283
E01000844,115076.03395701211,115076.03395701213
E01000845,118428.5011309652,117412.46113096683
E01000846,82059.67106406242,69054.06391124475
E01000847,98849.19008528937,95182.49102160301
E01000848,100241.89652544828,100241.89652544828
E01000849,78752.59017483593,78305.49246513363
E01000850,195078.54388268743,190630.6291757233
E01000851,135554.87561576787,135554.8756157679
E01000852,124338.83517855026,124338.83517855027
E01000853,58450.3185357597,58450.3185357597
E01000854,190867.7829139354,190867.72550596946
E01000855,322102.0937220933,294201.8534290482
E01000856,119916.89910398549,119916.89910398544
E01000857,75563.85424423618,74620.21255750913
E01000858,219059.47969493855,173153.46768822387
E01000859,95125.8686794117,93282.802551402
E01000860,209623.9096380259,86121.2950688098
E01000861,112573.26068296003,112572.4646581667
E01000862,169642.66546147715,155774.4446658036
E01000863,162028.4998457532,160995.67304673683
E01000864,99258.01769692305,99258.01769692307
E01000865,108417.01896436654,108417.01896436654
E01000866,141692.78525265877,141692.78525265874
E01000867,80604.62896741946,80604.62896741947
E01000868,83227.78612565057,69140.81055682231
E01000869,114115.78119057966,114115.78119057964
E01000870,127692.55650862148,127692.55650862152
E01000871,301137.1186848261,204778.75888219956
E01000872,152683.3598305805,128646.31736104088
E01000873,124206.28088570604,123883.76808176596
E01000874,85806.82835007731,85806.8283500773
E01000875,115792.08530624813,90766.60079214517
E01000876,117420.97348381535,103256.73758312981
E01000877,112395.68149543655,112395.68149543654
E01000878,187307.59388456578,187307.59388456578
E01000879,179718.04328276226,179715.41645453766
E01000880,201521.32456902266,195014.84095287445
E01000881,147340.01848313175,147340.01848313177
E01000882,120149.22450218881,120149.22450218881
E01000883,139786.160936303,139786.16093630294
E01000884,246757.05180521763,246607.61475117964
E01000885,309527.7914272813,294110.47539065714
E01000886,99796.44575934227,93607.2879763542
E01000887,97844.91145572516,97576.12647743434
E01000888,94034.01501981437,93850.771380655
E01000889,114094.15221992365,94569.0130179654
E01000890,75169.9884515013,62494.49219772598
E01000891,78564.61800426662,77560.08009132209
E01000892,122323.7554686006,121041.06078844513
E01000893,532963.0221238853,156898.6635666247
E01000894,225693.33269069903,151033.54135656304
E01000895,95372.6162452873,95372.61624528728
E01000896,146295.72915214245,146295.72915214245
E01000897,199433.1211842787,199433.12118427872
E01000898,172759.02873438722,172759.02873438722
E01000899,1080427.749225008,320652.1997118111
E01000900,101107.61955809123,101107.61955809122
E01000901,106462.14534584264,106462.14534584265
E01000902,80867.37630402559,80867.37630402562
E01000903,102784.00721469967,102784.00721469968
E01000904,116205.55250725191,116205.55250725191
E01000905,85638.81094844715,85638.81094844715
E01000906,141444.9945774377,117820.02841884634
E01000907,105756.0503688805,78520.14027857436
E01000908,172893.90256922506,131749.04894285457
E01000909,225801.30040567197,213566.41110236017
E01000910,129595.91609099726,129595.91609099723
E01000911,87885.5645049777,85660.27882916182
E01000912,902687.5367714287,177965.08396840416
E01000913,1613955.9070961007,672667.0420948482
E01000914,448040.844436407,412317.6094364105
E01000915,74080.76697684404,74080.76697684402
E01000916,147503.7852963845,147503.78529638448
E01000917,74790.41160114018,74790.41160114021
E01000918,166578.70018902884,166578.70018902878
E01000919,149922.52756713677,149922.5275671368
E01000920,136013.0345038835,136013.03450388354
E01000921,123999.42280786396,123999.42280786391
E01000922,190171.31854238265,188300.22871711323
E01000923,85431.87566942515,85431.87566942515
E01000924,97072.7483255934,97072.74832559333
E01000925,82427.95136718184,82427.95136718184
E01000926,93175.06694146822,93175.06694146823
E01000927,102465.95131195706,102465.95131195705
E01000928,255234.4760739459,235534.83666970613
E01000929,96003.14291754934,89364.45476312468
E01000930,117315.35944877364,113058.43685590004
E01000931,146610.465648973,138952.97136877087
E01000932,67236.08620809326,66600.26392413097
E01000933,107885.05520891765,107885.05520891769
E01000934,88479.99097856629,71786.51956077352
E01000935,62888.79440043252,46008.85143596664
E01000936,87865.61939066512,87865.61939066512
E01000937,127104.14662168898,82061.55075369662
E01000938,81454.86021525708,80747.21674775163
E01000939,76856.82319141591,75861.07401734198
E01000940,49132.776916102695,49132.77691610272
E01000941,44818.39370122489,41341.526861590326
E01000942,73111.07092023877,72992.70201902643
E01000943,69987.12365658017,69987.12365658014
E01000944,57492.71266016854,57492.71266016853
E01000945,271425.8543692214,227170.2055759405
E01000946,482883.8111073469,205113.5809740691
E01000947,155970.29994973828,140214.71536545042
