identifier,LSOA11CD,intersection_area
cbcc5b336b,E01016301,391923.3087303694
cbcc5b336b,E01016302,156962.58985763698
701f7d3017,E01016256,188053.91999999803
b8484432e2,E01023486,100352.49500000206
0d3b10e5eb,E01028796,10582.090353836695
0d3b10e5eb,E01031209,231083.3263331129
40e3542a6c,E01017681,494059.5845885989
40e3542a6c,E01017682,784396.1490804357
40e3542a6c,E01017643,868.0850709768895
7d8f573cc8,E01022096,170218.16199987705
5272807a4b,E01030524,125232.71372129578
5272807a4b,E01030554,1119644.473040206
5272807a4b,E01030418,4979.7997458315995
5272807a4b,E01030510,701215.2416210783
5272807a4b,E01030509,439634.6886418473
5272807a4b,E01030508,1141430.9041563903
5272807a4b,E01030512,555456.6618271113
5272807a4b,E01030514,424201.8729141872
5272807a4b,E01030417,2799.227630226962
5272807a4b,E01030513,328461.4901212998
5272807a4b,E01030506,281671.8598033071
5272807a4b,E01030420,1625.8342306744157
5272807a4b,E01030446,1090.6425077251508
5272807a4b,E01030521,483853.8172125072
5272807a4b,E01030447,26994.57213940447
5272807a4b,E01030519,500258.4881978818
5272807a4b,E01030516,435992.6669573906
5272807a4b,E01030518,595428.4960180338
5272807a4b,E01030556,305.970913592349
5272807a4b,E01030520,426433.15994583373
5272807a4b,E01030523,371116.1905552372
5272807a4b,E01030540,1269876.0125885417
5272807a4b,E01030522,523120.77240322425
5272807a4b,E01030541,588493.0204096081
5272807a4b,E01030553,689292.5881558517
5272807a4b,E01030542,299157.0381649549
5272807a4b,E01030539,433142.10477603605
5272807a4b,E01030552,291566.2000557708
5272807a4b,E01030550,515910.490536341
5272807a4b,E01030549,505161.5065390366
5272807a4b,E01030511,520737.22722549486
5272807a4b,E01030551,419789.49568629905
5272807a4b,E01030517,854328.0722041429
5272807a4b,E01030543,551486.7298501562
5272807a4b,E01030343,3328.421425545203
5272807a4b,E01030548,1457193.9153830686
5272807a4b,E01030505,403655.0079603344
5272807a4b,E01030507,736754.0480922771
5272807a4b,E01030342,804.3649301199612
5272807a4b,E01002948,9314.901365469303
b45aacf2ad,E01022210,295147.49575181276
b45aacf2ad,E01022208,477488.5895208903
d104e30c00,E01016288,110171.56500000054
c4e94b94c4,E01028679,170568.5849999935
09d3269a3b,E01022060,1102880.5900000057
4dbcda029e,E01030806,58895.30087320921
4dbcda029e,E01030780,541012.9947495186
4dbcda029e,E01030778,425871.3471596956
4dbcda029e,E01030779,506220.23186790943
4dbcda029e,E01030781,490033.49319900334
4dbcda029e,E01030760,678807.4027971397
4dbcda029e,E01030757,469212.60101805
4dbcda029e,E01030759,347396.5132550949
4dbcda029e,E01030809,860439.8077677755
4dbcda029e,E01030811,1186350.3698458173
4dbcda029e,E01030758,501500.4108368194
4dbcda029e,E01030763,61704.43768624567
4dbcda029e,E01030810,702757.2696137462
4dbcda029e,E01016603,861033.109453152
4dbcda029e,E01016604,379092.0514515978
4dbcda029e,E01030692,220.35997243258822
9a8fc27633,E01028737,100479.48500000093
d4dfb760d5,E01017894,476919.2370981104
d4dfb760d5,E01017892,632634.57637669
d4dfb760d5,E01017893,365120.0132805903
d4dfb760d5,E01017875,473590.4828422846
d4dfb760d5,E01017890,308006.1395446098
d4dfb760d5,E01017876,561116.3703912706
d4dfb760d5,E01017877,561026.091249277
d4dfb760d5,E01017849,901461.6987592488
d4dfb760d5,E01017936,588453.3428726541
d4dfb760d5,E01017935,487213.4409002281
d4dfb760d5,E01017896,590409.67591973
d4dfb760d5,E01017895,320758.84533022915
d4dfb760d5,E01017847,601895.6459847335
d4dfb760d5,E01017897,329929.14638177655
d4dfb760d5,E01017898,193668.70187439356
d4dfb760d5,E01017891,351811.74717943504
d4dfb760d5,E01017889,249070.73934521235
d4dfb760d5,E01017846,433062.2106347503
d4dfb760d5,E01017848,416957.11070714105
d4dfb760d5,E01017866,1032720.1207519718
d4dfb760d5,E01017865,469845.9659822712
d4dfb760d5,E01017868,529593.2145244406
d4dfb760d5,E01017867,334631.01966891927
d4dfb760d5,E01017941,381690.3552749796
d4dfb760d5,E01017908,591435.6586934422
d4dfb760d5,E01017841,891389.6413560039
d4dfb760d5,E01017840,768909.1064043525
d4dfb760d5,E01017909,501889.21260075073
d4dfb760d5,E01017801,644621.0219451018
d4dfb760d5,E01017800,325348.792475375
d4dfb760d5,E01017864,323988.45882761636
d4dfb760d5,E01017934,544657.7728828653
d4dfb760d5,E01017799,807246.2911969254
d4dfb760d5,E01017802,506380.9305337653
d4dfb760d5,E01017797,853648.5739571931
d4dfb760d5,E01017796,639622.2886916719
d4dfb760d5,E01017939,500456.1897690179
d4dfb760d5,E01017910,518966.79027815734
d4dfb760d5,E01017838,436771.85367304576
d4dfb760d5,E01017900,194140.30840217875
d4dfb760d5,E01017839,793446.6110114036
d4dfb760d5,E01017899,265091.45830214146
d4dfb760d5,E01017925,306939.1081155205
d4dfb760d5,E01017926,206684.9586644986
d4dfb760d5,E01017837,601358.8643238742
d4dfb760d5,E01017919,211408.55200583168
d4dfb760d5,E01017851,260157.5925559629
d4dfb760d5,E01017782,884455.4076895586
d4dfb760d5,E01017940,323408.0465422062
d4dfb760d5,E01017798,863062.1218027539
d4dfb760d5,E01017937,674862.5113548208
d4dfb760d5,E01017784,1123676.9748514127
d4dfb760d5,E01017783,300989.82149374305
d4dfb760d5,E01017942,321578.0588020661
d4dfb760d5,E01017902,278496.6824742401
d4dfb760d5,E01017904,177381.29293247234
d4dfb760d5,E01017928,341074.24915736145
d4dfb760d5,E01017923,245097.31752716593
d4dfb760d5,E01017905,318681.2663280381
d4dfb760d5,E01017850,205226.61007457005
d4dfb760d5,E01017901,221481.1617237939
d4dfb760d5,E01017858,369720.583690311
d4dfb760d5,E01017924,625428.4756464715
d4dfb760d5,E01017927,350929.5549048875
d4dfb760d5,E01017852,276828.7774768259
d4dfb760d5,E01017938,491844.7985515441
d4dfb760d5,E01017857,212515.73892415967
d4dfb760d5,E01017860,206206.29922295356
d4dfb760d5,E01017921,380563.14139040565
d4dfb760d5,E01017922,375864.9530059558
d4dfb760d5,E01017920,273210.084794435
d4dfb760d5,E01017859,339822.1762579795
d4dfb760d5,E01017883,759095.923476681
d4dfb760d5,E01017884,200228.4496703623
d4dfb760d5,E01017917,365223.850977418
d4dfb760d5,E01017845,622514.9892043226
d4dfb760d5,E01017844,362502.4277855218
d4dfb760d5,E01017855,505721.1898730321
d4dfb760d5,E01017843,401150.23307535436
d4dfb760d5,E01017856,233176.52379330993
d4dfb760d5,E01017907,274541.5689997908
d4dfb760d5,E01017836,540298.7679535629
d4dfb760d5,E01017911,401325.7300363215
d4dfb760d5,E01017906,161274.21621568454
d4dfb760d5,E01017914,500065.2024684662
d4dfb760d5,E01017903,175339.91584800626
d4dfb760d5,E01017854,555196.5006543887
d4dfb760d5,E01017913,340009.39411249553
d4dfb760d5,E01017912,452767.9155049744
d4dfb760d5,E01017915,300263.00327728427
d4dfb760d5,E01017863,428406.7922360922
d4dfb760d5,E01017861,317661.56248391967
d4dfb760d5,E01017853,432018.6382924004
d4dfb760d5,E01017862,400986.67586729774
d4dfb760d5,E01017916,597282.2009605615
d4dfb760d5,E01017918,320745.71758445876
d4dfb760d5,E01017872,668396.3236845017
d4dfb760d5,E01017874,424447.51913397433
d4dfb760d5,E01017842,1738363.048129201
d4dfb760d5,E01017888,405679.9267379487
d4dfb760d5,E01017882,427150.96900153114
d4dfb760d5,E01032609,57203.60226988566
d4dfb760d5,E01017881,586718.2182900789
d4dfb760d5,E01017880,242477.86521365924
d4dfb760d5,E01017870,663368.5861567623
d4dfb760d5,E01032610,333594.2539487599
d4dfb760d5,E01017873,413587.6711983789
d4dfb760d5,E01017871,587280.9280714197
d4dfb760d5,E01017774,42737.731168244674
d4dfb760d5,E01017869,579339.2379889071
d4dfb760d5,E01017785,272334.043098151
40e09189fc,E01028646,188335.6316731882
40e09189fc,E01028647,322184.76733988506
53973b2716,E01016640,4501.724999998395
53973b2716,E01022859,524822.6673188177
7779fa9dd9,E01022205,316348.01743795787
801a0dc94b,E01032855,15104.174882887737
801a0dc94b,E01032856,230.52011711048885
c310f06802,E01017673,255377.25000000282
7b26136d79,E01028607,413031.4000000166
553e15b99a,E01016543,992797.4528114771
553e15b99a,E01016540,469656.61861154286
553e15b99a,E01016542,260397.9334866815
553e15b99a,E01016578,10365.678075327884
553e15b99a,E01016563,61101.16712029301
553e15b99a,E01016562,331925.31808070693
553e15b99a,E01016539,718731.2321732921
553e15b99a,E01016559,292049.6729703545
553e15b99a,E01016560,253687.1050999496
553e15b99a,E01016594,352809.73591925384
553e15b99a,E01016561,219054.22500161346
553e15b99a,E01016592,831491.0814093375
553e15b99a,E01016541,281005.80337588146
553e15b99a,E01016583,512373.3682537631
553e15b99a,E01016571,451316.70096707443
553e15b99a,E01016570,339568.51889885357
553e15b99a,E01016600,517672.0794516522
553e15b99a,E01016574,269754.9892793703
553e15b99a,E01016582,278500.0853529975
553e15b99a,E01016573,180798.89743858267
553e15b99a,E01016572,361830.3310368566
553e15b99a,E01016531,144707.10723569334
553e15b99a,E01016530,310690.5521206248
553e15b99a,E01016593,265775.51030358585
553e15b99a,E01016534,641733.1058525136
553e15b99a,E01016535,206259.1812395234
553e15b99a,E01016591,711948.6387978155
553e15b99a,E01016537,213918.84253416694
553e15b99a,E01016538,238153.46008162768
553e15b99a,E01016536,382995.28962500044
553e15b99a,E01032734,492070.4850476213
553e15b99a,E01016602,482829.6876798594
553e15b99a,E01016598,394656.01828644355
553e15b99a,E01016527,252714.80177920565
553e15b99a,E01032733,311417.4209390827
553e15b99a,E01016526,344637.1196565238
553e15b99a,E01016601,387661.977761675
553e15b99a,E01016525,407130.19826767326
553e15b99a,E01016585,387158.29672419286
553e15b99a,E01016529,270131.9536248396
553e15b99a,E01016599,245019.61314050108
553e15b99a,E01016528,367177.007294822
553e15b99a,E01016584,285874.76155775145
553e15b99a,E01016586,662388.2977083944
553e15b99a,E01016532,623393.6656649748
553e15b99a,E01016533,536773.0413816666
b0f9f57f26,E01022089,398726.5656383097
01bf76d616,E01002190,6.898337780813507
01bf76d616,E01002146,186.5509648726694
01bf76d616,E01023806,327176.619772778
01bf76d616,E01023840,354035.6654802316
01bf76d616,E01023805,300727.18769369874
01bf76d616,E01023843,257615.18189916402
01bf76d616,E01023842,225396.15496189715
01bf76d616,E01023809,324171.74678803864
01bf76d616,E01023844,243092.6680923468
01bf76d616,E01023810,379447.873847568
01bf76d616,E01002225,2180.0685837307788
01bf76d616,E01002114,236.8664575002444
01bf76d616,E01023550,590154.4581491911
01bf76d616,E01023548,430255.2100374795
01bf76d616,E01023549,322165.56644622027
01bf76d616,E01023827,278058.86184962065
01bf76d616,E01023828,239892.81593424635
01bf76d616,E01023811,284263.5484937798
01bf76d616,E01023846,442759.1721726259
01bf76d616,E01023558,378518.4138528468
01bf76d616,E01023845,401300.6772269666
01bf76d616,E01023882,290196.1619300871
01bf76d616,E01023885,379271.00700685865
01bf76d616,E01023563,299533.36792268907
01bf76d616,E01023883,398544.63512241514
01bf76d616,E01023852,355416.49473195453
01bf76d616,E01023826,308340.63602323947
01bf76d616,E01023825,547996.6739479932
01bf76d616,E01023866,704509.1724437118
01bf76d616,E01023851,667138.3549165099
01bf76d616,E01023819,292902.93203529995
01bf76d616,E01023821,210538.0008816782
01bf76d616,E01023867,290761.5082784698
01bf76d616,E01023820,534335.6408948435
01bf76d616,E01023822,207517.08732386178
01bf76d616,E01023864,363087.30050712137
01bf76d616,E01023865,223146.34173135497
01bf76d616,E01023884,243453.8321434708
01bf76d616,E01023902,285803.2776033852
01bf76d616,E01023863,179260.5157917721
01bf76d616,E01023559,451874.283504129
01bf76d616,E01023901,200389.65306837423
01bf76d616,E01023903,94698.82842551959
01bf76d616,E01023862,564090.1519931944
01bf76d616,E01023562,515562.6755630303
01bf76d616,E01000290,48033.180673893796
01bf76d616,E01023566,471458.5054871116
01bf76d616,E01023543,239231.3793411291
01bf76d616,E01023576,520660.26600592554
01bf76d616,E01023575,275269.65536960465
01bf76d616,E01023573,185471.1854355499
01bf76d616,E01023545,427746.8627813794
01bf76d616,E01023531,303895.6312466436
01bf76d616,E01023537,415689.65726079326
01bf76d616,E01023529,268477.7296630542
01bf76d616,E01023544,222162.40960988431
01bf76d616,E01023533,293165.6523788544
01bf76d616,E01023536,195257.70368019954
01bf76d616,E01023534,323700.3599512215
01bf76d616,E01023535,303596.946653137
01bf76d616,E01023583,697841.3245526397
01bf76d616,E01000253,217596.81241425616
01bf76d616,E01000249,47931.088236827665
01bf76d616,E01023569,486484.3521143209
01bf76d616,E01023584,1197139.8748640625
01bf76d616,E01023567,634370.4837022308
01bf76d616,E01023574,266484.25141603226
01bf76d616,E01023947,9526.497122817447
01bf76d616,E01023910,344561.1828911283
01bf76d616,E01023542,285934.9696772018
01bf76d616,E01023540,319637.6896137654
01bf76d616,E01023539,350063.9654359459
01bf76d616,E01023547,323060.4591541473
01bf76d616,E01023565,520067.98667557735
01bf76d616,E01023541,555364.9914387149
01bf76d616,E01023546,423947.8330546115
01bf76d616,E01023532,317454.9440187124
01bf76d616,E01023530,220688.27700609478
01bf76d616,E01023538,428010.1087691124
01bf76d616,E01023900,109111.02707708994
01bf76d616,E01023899,153261.87537817872
01bf76d616,E01023553,587276.4028142417
01bf76d616,E01023860,363823.31903322897
01bf76d616,E01023888,650600.996024095
01bf76d616,E01023859,242344.2064969406
01bf76d616,E01023554,325961.9311029452
01bf76d616,E01023861,430599.1341087837
01bf76d616,E01023880,258361.20498744055
01bf76d616,E01023889,503650.3947246237
01bf76d616,E01023557,297535.984314303
01bf76d616,E01023564,58972.10198082749
01bf76d616,E01023561,364180.65199827496
01bf76d616,E01023556,366245.03686492384
01bf76d616,E01023551,442752.0494823869
01bf76d616,E01023560,314588.40913952445
01bf76d616,E01023555,1333216.2243775353
01bf76d616,E01023524,943374.7646324548
01bf76d616,E01023528,1490028.702750797
01bf76d616,E01023525,557244.689848698
01bf76d616,E01023879,388138.71776560706
01bf76d616,E01023855,199434.3820115579
01bf76d616,E01023895,473858.32459752716
01bf76d616,E01023552,374105.25154927647
01bf76d616,E01023856,173774.64862705153
01bf76d616,E01023898,206079.20654548606
01bf76d616,E01023858,190182.39771687318
01bf76d616,E01023878,535397.029928203
01bf76d616,E01023869,189916.03836129265
01bf76d616,E01023897,278234.3282714745
01bf76d616,E01023857,194995.25879904174
01bf76d616,E01023896,381283.137732274
01bf76d616,E01023870,319653.43322196964
01bf76d616,E01023868,271073.07664210064
01bf76d616,E01023872,234595.371395052
01bf76d616,E01023874,230453.8725693821
01bf76d616,E01023876,170711.01131378152
01bf76d616,E01023871,281248.8766381735
01bf76d616,E01023890,245296.74719962716
01bf76d616,E01023891,200100.16092645857
01bf76d616,E01023875,358442.3733655386
01bf76d616,E01023873,210576.5827870235
01bf76d616,E01023892,199555.43691244733
01bf76d616,E01023894,194024.9560747343
01bf76d616,E01023893,325078.90934262093
01bf76d616,E01023877,420006.1339508298
01bf76d616,E01023906,231770.03632674075
01bf76d616,E01023833,665147.798623738
01bf76d616,E01023905,653058.8107799935
01bf76d616,E01023904,310059.6456437781
01bf76d616,E01023527,141164.1238766846
01bf76d616,E01023523,679115.8819304339
01bf76d616,E01023526,681246.4226112815
01bf76d616,E01023717,373363.99890706677
01bf76d616,E01023720,991224.9378319776
01bf76d616,E01023721,314767.5347390896
01bf76d616,E01023719,242078.26338579127
01bf76d616,E01033029,796220.2634092813
01bf76d616,E01033028,193569.78630431826
01bf76d616,E01023718,569997.5771335579
01bf76d616,E01023830,253962.82405811542
01bf76d616,E01023406,577131.9905371009
01bf76d616,E01023803,614841.2187671775
01bf76d616,E01023808,812423.2368125514
01bf76d616,E01023408,810588.8081206041
01bf76d616,E01023407,911547.4917263415
01bf76d616,E01023807,716739.2622584769
01bf76d616,E01023414,286771.65557252185
01bf76d616,E01033022,164343.4074367771
01bf76d616,E01023415,496183.5442668683
01bf76d616,E01023834,564112.2796071306
01bf76d616,E01023733,885761.3934349607
01bf76d616,E01023832,457008.9201917412
01bf76d616,E01023802,310780.69130971684
01bf76d616,E01023804,335146.56010104844
01bf76d616,E01023732,502664.3977925174
01bf76d616,E01023731,506636.07556553534
01bf76d616,E01023730,446776.0161155503
01bf76d616,E01023744,641199.5435789089
01bf76d616,E01023742,343215.66081655107
01bf76d616,E01023581,252891.95625172253
01bf76d616,E01023582,451543.3238507987
01bf76d616,E01023708,443786.8936415003
01bf76d616,E01023704,547265.9387925827
01bf76d616,E01023706,409183.6138703118
01bf76d616,E01023678,739322.6643624555
01bf76d616,E01023679,534558.6418795303
01bf76d616,E01023677,338725.5365424391
01bf76d616,E01023680,742306.2947455188
01bf76d616,E01023938,526688.9386624591
01bf76d616,E01017813,233837.77888534672
01bf76d616,E01017818,339878.7284292728
01bf76d616,E01017810,368096.4920628453
01bf76d616,E01017819,14428.575137421221
01bf76d616,E01017811,454675.1084560091
01bf76d616,E01017767,639850.0175586094
01bf76d616,E01017751,1108544.0248555867
01bf76d616,E01017754,535434.5074472707
01bf76d616,E01017755,535332.4832944735
01bf76d616,E01017753,326506.1278803137
01bf76d616,E01017756,591229.8079663198
01bf76d616,E01023837,669229.6035691485
01bf76d616,E01017758,492340.3154978055
01bf76d616,E01023838,208086.57046684006
01bf76d616,E01017757,351867.34156543564
01bf76d616,E01023836,203383.2771411203
01bf76d616,E01002475,3342.7348884936146
01bf76d616,E01002476,9494.308789486018
01bf76d616,E01002438,89.28837663607983
01bf76d616,E01023839,830742.5970515503
01bf76d616,E01023849,870608.5373777717
01bf76d616,E01023841,1374310.0840271723
01bf76d616,E01023850,295423.7310729734
01bf76d616,E01017759,1583907.8870463779
01bf76d616,E01017794,994176.4522016024
01bf76d616,E01017798,44691.06473839957
01bf76d616,E01017761,569712.3901770142
01bf76d616,E01017783,1051262.891632746
01bf76d616,E01017760,1013980.0506269278
01bf76d616,E01023835,756842.8165865679
01bf76d616,E01023847,324778.8600157367
01bf76d616,E01023848,352563.52200207365
01bf76d616,E01023853,706667.8555067152
01bf76d616,E01023815,538055.6638409706
01bf76d616,E01023816,522314.3563910934
01bf76d616,E01017762,917825.28898896
01bf76d616,E01023818,562653.3458218983
01bf76d616,E01023814,490998.4649948945
01bf76d616,E01017888,2555.623602073262
01bf76d616,E01017744,1096386.7739433944
01bf76d616,E01032609,198460.2685244162
01bf76d616,E01017745,909565.8435634966
01bf76d616,E01017746,333320.14881042193
01bf76d616,E01017773,940899.4938405943
01bf76d616,E01017739,369840.5370340587
01bf76d616,E01017740,501806.96384970256
01bf76d616,E01017742,496805.49097477045
01bf76d616,E01017741,378517.2405899066
01bf76d616,E01032610,490.4733626475574
01bf76d616,E01017871,9.053261833006466
01bf76d616,E01017774,365177.6543838452
