rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
ESCM584,aP,19980630,20050630,,,,49032
ESCM585,aP,19980630,20050630,,,,49032
ESCM586,aP,19980630,20050630,,,,49032
ESCM587,aP,19980630,20050630,,,,49032
ESCM588,aP,19980630,20050630,,,,49032
ESCM393,aP,20060703,20130703,,,,49032
ESCM394,aP,20060703,20130703,,,,49032
ESCM395,aP,20020201,20090201,,,,49032
ESCM396,aP,20060703,20130703,,,,49032
ESCM397,aP,20060703,20130703,,,,49032
ESCM398,aP,20020201,20090201,,,,49032
ESCM399,aP,20020201,20090201,,,,49032
ESCM400,aP,20020201,20090201,,,,49032
ESCM401,aP,20020201,20090201,,,,49032
ESCM405,aP,20060703,20130703,,,,49032
ESCM406,aP,20020201,20090201,,,,49032
ESCM408,aP,20060703,20130703,,,,49032
ESCM410,aP,20060703,20130703,,,,49032
ESCM414,aP,20060703,20130703,,,,49032
ESCM415,aP,20060703,20130703,,,,49032
ESCM419,aP,20060703,20130703,,,,49032
ESCM420,aP,20060703,20130703,,,,49032
ESCM422,aP,20060703,20130703,,,,49032
ESCM423,aP,20020201,20090201,,,,49032
ESCM424,aP,20060703,20130703,,,,49032
ESCM425,aP,20020201,20090201,,,,49032
ESCM428,aP,20060703,20130703,,,,49032
ESCM429,aP,20020201,20090201,,,,49032
ESCM432,aP,20060703,20130703,,,,49032
ESCM433,aP,20060703,20130703,,,,49032
ESCM437,aP,19990323,20060323,,,,49032
ESCM439,aP,19990323,20060323,,,,49032
ESCM440,aP,20051025,20121025,,,,49032
ESCM449,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM442,aP,19980630,20050630,,,,49032
ESCM446,aP,20030529,20100529,,,,49032
ESCM447,aP,20030529,20100529,,,,49032
ESCM448,aP,20030529,20100529,,,,49032
ESCM450,aP,20030529,20100529,,,,49032
ESCM459,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM620,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM621,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM466,aP,19980630,20050630,,,,49032
ESCM467,aP,19980630,20050630,,,,49032
ESCM468,aP,19980630,20050630,,,,49032
ESCM469,aP,19980630,20050630,,,,49032
ESCM470,aP,19980630,20050630,,,,49032
ESCM471,aP,20060728,20130728,,,,49032
ESCA624,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA450,aP,20030529,20100529,,,,49032
ESCA625,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA636,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA649,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA659,aP,19980630,20050630,,,,49032
ESCM535,aP,19980630,20050630,,,,49032
ESCM536,aP,19980630,20050630,,,,49032
ESCM537,aP,19980630,20050630,,,,49032
ESCM538,aP,19980630,20050630,,,,49032
ESCM539,aP,19980630,20050630,,,,49032
ESCM540,aP,20060728,20130728,,,,49032
ESCM541,aP,20060728,20130728,,,,49032
ESCM542,aP,20060728,20130728,,,,49032
ESCM543,aP,20060728,20130728,,,,49032
ESCM544,aP,20060728,20130728,,,,49032
ESCM545,aP,20060728,20130728,,,,49032
ESCM546,aP,19980630,20050630,,,,49032
ESCM547,aP,20060728,20130728,,,,49032
ESCM548,aP,20060728,20130728,,,,49032
ESCM549,aP,20060728,20130728,,,,49032
ESCM550,aP,20060728,20130728,,,,49032
ESCM472,aP,19980630,20050630,,,,49032
ESCM474,aP,19980630,20050630,,,,49032
ESCM478,aP,19980630,20050630,,,,49032
ESCM479,aP,19980630,20050630,,,,49032
ESCM481,aP,20060728,20130728,,,,49032
ESCM482,aP,19980630,20050630,,,,49032
ESCM483,aP,19980630,20050630,,,,49032
ESCM484,aP,20060728,20130728,,,,49032
ESCM487,aP,20060728,20130728,,,,49032
ESCM488,aP,20060728,20130728,,,,49032
ESCM489,aP,19980630,20050630,,,,49032
ESCM490,aP,19980630,20050630,,,,49032
ESCM491,aP,19980630,20050630,,,,49032
ESCA742,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA747,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA753,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA754,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA755,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA760,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM657,aP,19980630,20050630,,,,49032
ESCM658,aP,19980630,20050630,,,,49032
ESCM659,aP,19980630,20050630,,,,49032
ESCM677,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM678,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM655,aP,19980630,20050630,,,,49032
ESCM660,aP,20060703,20130703,,,,49032
ESCM661,aP,20030529,20100529,,,,49032
ESCM662,aP,20030529,20100529,,,,49032
ESCA623,aP,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA447,aP,20030529,20100529,,,,49032
ESCA448,aP,20030529,20100529,,,,49032
ESCM379,aP,20060703,20130703,,,,49032
ESCM380,aP,20060703,20130703,,,,49032
ESCM381,aP,20020201,20090201,,,,49032
ESCM382,aP,20060703,20130703,,,,49032
ESCM383,aP,20060703,20130703,,,,49032
ESCM384,aP,20060703,20130703,,,,49032
ESCM385,aP,20060703,20130703,,,,49032
ESCM386,aP,20060703,20130703,,,,49032
ESCM388,aP,20020201,20090201,,,,49032
ESCM389,aP,20060703,20130703,,,,49032
ESCM390,aP,20060703,20130703,,,,49032
ESCM391,aP,20020201,20090201,,,,49032
ESCM392,aP,20060703,20130703,,,,49032
ESCM551,aP,20060728,20130728,,,,49032
ESCM552,aP,20060728,20130728,,,,49032
ESCM553,aP,20060728,20130728,,,,49032
ESCM554,aP,20060728,20130728,,,,49032
ESCM555,aP,20060728,20130728,,,,49032
ESCM556,aP,20060728,20130728,,,,49032
ESCM557,aP,20060728,20130728,,,,49032
ESCM558,aP,19980630,20050630,,,,49032
ESCM559,aP,19980630,20050630,,,,49032
ESCM560,aP,19980630,20050630,,,,49032
ESCM561,aP,19980630,20050630,,,,49032
ESCM562,aP,19980630,20050630,,,,49032
ESCM563,aP,19980630,20050630,,,,49032
ESCM564,aP,20060728,20130728,,,,49032
ESCM565,aP,20060728,20130728,,,,49032
ESCM566,aP,20060728,20130728,,,,49032
ESCM567,aP,20060728,20130728,,,,49032
ESCM715,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM716,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM717,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM626,aN,20010530,20080530,,,,49032
ESCM646,c,20010731,20080731,Directiva 2006/7/CE,,,49032
ESCM647,c,20010731,20080731,Directiva 2006/7/CE,,,49032
ESCM676,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM648,c,20010731,20080731,Directiva 2006/7/CE,,,49032
ESCM649,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM643,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM644,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM645,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM669,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM670,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM673,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM761,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA628,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM750,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM751,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM752,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM753,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM754,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM755,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM756,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM757,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM759,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM760,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM820,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM995,aN,20090204,20160204,,,,49032
ESCM996,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA688,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA689,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA690,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA691,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA693,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA697,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA698,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA699,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA700,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA701,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA702,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA703,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA704,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA705,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA706,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA707,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA708,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA709,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA996,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESLK459,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESLK656,aP,19980630,20050630,,,,49032
ESCA629,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA630,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA631,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA632,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA633,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA634,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA635,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA643,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA644,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA645,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA669,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA670,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA673,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA761,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA733,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA734,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA735,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA736,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA737,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA738,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA739,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA740,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA742,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA744,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA745,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA746,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA747,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA749,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA750,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA751,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA752,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA753,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA754,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA755,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA756,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA757,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA759,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA760,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA820,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA995,aN,20090204,20160204,,,,49032
ESCM674,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM675,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESRI419,aN,20060703,20130703,,,,49032
ESRI420,aN,20060703,20130703,,,,49032
ESRI422,aN,20060703,20130703,,,,49032
ESRI423,aN,20020201,20090201,,,,49032
ESRI424,aN,20060703,20130703,,,,49032
ESRI425,aN,20020201,20090201,,,,49032
ESRI428,aN,20060703,20130703,,,,49032
ESRI429,aN,20020201,20090201,,,,49032
ESRI598,aN,20020201,20090201,,,,49032
ESRI599,aN,20020201,20090201,,,,49032
ESRI600,aN,20060703,20130703,,,,49032
ESRI601,aN,20060703,20130703,,,,49032
ESRI604,aN,20060703,20130703,,,,49032
ESRI988,aN,20060703,20130703,,,,49032
ESCA756,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM637,aN,20040915,20110915,,,,49032
ESCM638,aN,20040915,20110915,,,,49032
ESCM639,aN,20040915,20110915,,,,49032
ESCM640,aN,20040915,20110915,,,,49032
ESCM641,aN,20040915,20110915,,,,49032
ESCM642,aN,20040915,20110915,,,,49032
ESCM676,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM660,aN,20060703,20130703,,,,49032
ESCA623,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM379,aN,20060703,20130703,,,,49032
ESCM380,aN,20060703,20130703,,,,49032
ESCM381,aN,20020201,20090201,,,,49032
ESCM382,aN,20060703,20130703,,,,49032
ESCM383,aN,20060703,20130703,,,,49032
ESCM384,aN,20060703,20130703,,,,49032
ESCM385,aN,20060703,20130703,,,,49032
ESCM386,aN,20060703,20130703,,,,49032
ESCM388,aN,20020201,20090201,,,,49032
ESCM389,aN,20060703,20130703,,,,49032
ESCM390,aN,20060703,20130703,,,,49032
ESCM391,aN,20020201,20090201,,,,49032
ESCM392,aN,20060703,20130703,,,,49032
ESCM393,aN,20060703,20130703,,,,49032
ESCM394,aN,20060703,20130703,,,,49032
ESCM395,aN,20020201,20090201,,,,49032
ESCM396,aN,20060703,20130703,,,,49032
ESCM397,aN,20060703,20130703,,,,49032
ESCM398,aN,20020201,20090201,,,,49032
ESCM399,aN,20020201,20090201,,,,49032
ESCM400,aN,20020201,20090201,,,,49032
ESCM401,aN,20020201,20090201,,,,49032
ESLK1195,aP,20140121,20210121,,,,49032
ESLK1196,aP,20140121,20210121,,,,49032
ESLK1197,aP,20140121,20210121,,,,49032
ESCM1195,aP,20140121,20210121,,,,49032
ESCM1196,aP,20140121,20210121,,,,49032
ESCM1197,aP,20140121,20210121,,,,49032
ESCM405,aN,20060703,20130703,,,,49032
ESCM406,aN,20020201,20090201,,,,49032
ESCM408,aN,20060703,20130703,,,,49032
ESCM410,aN,20060703,20130703,,,,49032
ESCM414,aN,20060703,20130703,,,,49032
ESCM415,aN,20060703,20130703,,,,49032
ESCM419,aN,20060703,20130703,,,,49032
ESCM420,aN,20060703,20130703,,,,49032
ESCM422,aN,20060703,20130703,,,,49032
ESCM423,aN,20020201,20090201,,,,49032
ESCM424,aN,20060703,20130703,,,,49032
ESCM425,aN,20020201,20090201,,,,49032
ESCM428,aN,20060703,20130703,,,,49032
ESCM429,aN,20020201,20090201,,,,49032
ESCM432,aN,20060703,20130703,,,,49032
ESCM433,aN,20060703,20130703,,,,49032
ESCM620,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM621,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA624,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA625,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA636,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA676,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM724,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM589,aP,19980630,20050630,,,,49032
ESCM590,aP,20060728,20130728,,,,49032
ESCM591,aP,20060728,20130728,,,,49032
ESCM592,aP,19990323,20060323,,,,49032
ESCM593,aP,20051025,20121025,,,,49032
ESCM594,aP,20051025,20121025,,,,49032
ESCM595,aP,19990323,20060323,,,,49032
ESCM596,aP,19990323,20060323,,,,49032
ESCM597,aP,19990323,20060323,,,,49032
ESCM598,aP,20020201,20090201,,,,49032
ESCM599,aP,20020201,20090201,,,,49032
ESCM600,aP,20060703,20130703,,,,49032
ESCM601,aP,20060703,20130703,,,,49032
ESCM604,aP,20060703,20130703,,,,49032
ESCA720,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA721,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA722,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA710,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA711,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA712,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA713,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA714,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA715,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA716,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA717,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA718,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA719,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM441,c,20010731,20080731,Directiva 2006/7/CE,,,49032
ESCM628,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM629,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM630,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM631,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM632,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM633,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM634,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCM635,c,20040204,20110204,Directiva 2006/7/CE,,,49032
ESCA1033,aN,20121023,20261023,,,,49032
ESCM1033,aN,20121023,20261023,,,,49032
ESCM598,aN,20020201,20090201,,,,49032
ESCM599,aN,20020201,20090201,,,,49032
ESCM600,aN,20060703,20130703,,,,49032
ESCM601,aN,20060703,20130703,,,,49032
ESCM604,aN,20060703,20130703,,,,49032
ESCA724,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM853,aN,20060728,20130728,,,,49032
ESCM988,aN,20060703,20130703,,,,49032
ESCA620,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA621,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA622,aN,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM697,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM699,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM705,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM996,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM622,aN,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM623,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM624,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM625,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCM636,c,20020905,20090905,Directiva 2006/7/CE,,,49032
ESCA996,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM378,aN,20060703,20130703,,,,49032
ESCA985,aN,20020201,20090201,,,,49032
ESCA986,aN,20020201,20090201,,,,49032
ESLK660,aN,20060703,20130703,,,,49032
ESCM756,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA637,aN,20040915,20110915,,,,49032
ESCA638,aN,20040915,20110915,,,,49032
ESCA639,aN,20040915,20110915,,,,49032
ESCA640,aN,20040915,20110915,,,,49032
ESCA641,aN,20040915,20110915,,,,49032
ESCA642,aN,20040915,20110915,,,,49032
ESCA697,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA699,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA705,aN,20030529,20100529,Directiva 2006/7/CE,,,49032
ESRI432,aN,20060703,20130703,,,,49032
ESRI433,aN,20060703,20130703,,,,49032
ESRI378,aN,20060703,20130703,,,,49032
ESCM679,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM680,c,20030529,20100529,Directiva 2006/7/CE,,,49032
FRSA_RI_06320,aP,20100604,20170604,,,,47935
FRSA_RI_07003,aN,20191018,20170604,,,,47935
FRSA_RI_06321,aP,20100604,20170604,,,,47935
FRSA_RI_07004,aN,20191018,20170604,,,,47935
FRSA_RI_06322,aP,20100604,20170604,,,,47935
FRSA_RI_10103,aN,19990831,20060831,,,,47935
BGCSACL13,aN,20030728,20101231,,,,48955
BGCSACL13,aP,20030728,20101231,,,,48955
BGCSARI01,aN,20030728,20101231,,,,48955
BGCSARI01,aP,20030728,20101231,,,,48955
BGCSARI02,aN,20030728,20101231,,,,48955
BGCSARI02,aP,20030728,20101231,,,,48955
BGCSARI03,aN,20030728,20101231,,,,48955
BGCSARI03,aP,20030728,20101231,,,,48955
BGCSARI04,aN,20030728,20101231,,,,48955
BGCSARI04,aP,20030728,20101231,,,,48955
BGCSARI05,aP,20030728,20101231,,,,48955
BGCSARI05,aN,20030728,20101231,,,,48955
BGCSARI06,aP,20030728,20101231,,,,48955
BGCSARI06,aN,20030728,20101231,,,,48955
BGCSARI07,aN,20030728,20101231,,,,48955
BGCSARI07,aP,20030728,20101231,,,,48955
BGCSARI08,aP,20030728,20101231,,,,48955
BGCSARI08,aN,20030728,20101231,,,,48955
BGCSARI09,aP,20030728,20101231,,,,48955
BGCSARI09,aN,20030728,20101231,,,,48955
BGCSARI10,aN,20030728,20101231,,,,48955
BGCSARI10,aP,20030728,20101231,,,,48955
BGCSARI11,aN,20030728,20101231,,,,48955
BGCSARI11,aP,20030728,20101231,,,,48955
BGCSARI12,aN,20030728,20101231,,,,48955
BGCSARI12,aP,20030728,20101231,,,,48955
BGCSARI14,aP,20030728,20101231,,,,48955
BGCSARI14,aN,20030728,20101231,,,,48955
BGSACL13,aP,20030728,20101231,,,,48955
BGSACL13,aN,20030728,20101231,,,,48955
BGSARI01,aN,20030728,20101231,,,,48955
BGSARI01,aP,20030728,20101231,,,,48955
BGSARI02,aN,20030728,20101231,,,,48955
BGSARI02,aP,20030728,20101231,,,,48955
BGSARI03,aN,20030728,20101231,,,,48955
BGSARI03,aP,20030728,20101231,,,,48955
BGSARI04,aN,20030728,20101231,,,,48955
BGSARI04,aP,20030728,20101231,,,,48955
BGSARI05,aN,20030728,20101231,,,,48955
BGSARI05,aP,20030728,20101231,,,,48955
BGSARI06,aN,20030728,20101231,,,,48955
BGSARI06,aP,20030728,20101231,,,,48955
BGSARI07,aP,20030728,20101231,,,,48955
BGSARI07,aN,20030728,20101231,,,,48955
BGSARI08,aN,20030728,20101231,,,,48955
BGSARI08,aP,20030728,20101231,,,,48955
BGSARI09,aN,20030728,20101231,,,,48955
BGSARI09,aP,20030728,20101231,,,,48955
BGSARI10,aN,20030728,20101231,,,,48955
BGSARI10,aP,20030728,20101231,,,,48955
BGSARI11,aN,20030728,20101231,,,,48955
BGSARI11,aP,20030728,20101231,,,,48955
BGSARI12,aN,20030728,20101231,,,,48955
BGSARI12,aP,20030728,20101231,,,,48955
BGSARI14,aP,20030728,20101231,,,,48955
BGSARI14,aN,20030728,20101231,,,,48955
ESCM681,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM682,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM683,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM684,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM449,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM459,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA626,aN,20010530,20080530,,,,49032
ESCA646,c,20010731,20080731,Directiva 2006/7/CE,,,49032
ESCM740,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM742,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM744,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM745,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM746,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM747,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM749,c,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA723,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA692,aP,20030529,20100529,,,,49032
ESCA694,aP,20030529,20100529,,,,49032
ESCA695,aP,20030529,20100529,,,,49032
ESCA696,aP,20030529,20100529,,,,49032
ESCM611,aP,20060728,20130728,,,,49032
ESCM612,aP,19980630,20050630,,,,49032
ESCM613,aP,20060728,20130728,,,,49032
ESCM618,aP,19980630,20050630,,,,49032
ESCM619,aP,19980630,20050630,,,,49032
ESCA449,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM758,aP,20030529,20100529,,,,49032
ESCM762,aP,19980630,20050630,,,,49032
ESCM830,aP,19980630,20050630,,,,49032
ESCM755,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM760,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCM743,aP,20030529,20100529,,,,49032
ESCM748,aP,20030529,20100529,,,,49032
ESCA693,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA698,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA700,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA701,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA702,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA703,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA661,aP,20030529,20100529,,,,49032
ESCA662,aP,20030529,20100529,,,,49032
ESCA663,aP,20030529,20100529,,,,49032
ESCA664,aP,20030529,20100529,,,,49032
ESCA704,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA671,aP,20040204,20110204,,,,49032
ESCA672,aP,20040204,20110204,,,,49032
ESLK459,aP,20030529,20100529,Directiva 2006/7/CE,,,49032
ESCA743,aP,20030529,20100529,,,,49032
ESLK657,aP,19980630,20050630,,,,49032
